time,E,N,U
1733985148.000000,0.094061,3.036400,7.093446
1733985149.000000,0.263887,3.208597,6.397959
1733985150.000000,0.118560,3.038490,5.306620
1733985151.000000,0.174467,2.662741,4.278401
1733985152.000000,-1.170813,2.353784,4.333493
1733985153.000000,-1.740679,2.075645,5.088706
1733985154.000000,-1.970885,1.818577,6.087473
1733985155.000000,-1.994737,1.484898,7.446193
1733985156.000000,-1.858292,1.045103,8.919471
1733985157.000000,-1.881075,0.897481,10.709592
1733985158.000000,-1.935979,0.805126,12.504554
1733985159.000000,-2.124871,0.887259,14.174691
1733985160.000000,-2.401664,0.700734,15.695592
1733985161.000000,-2.761653,1.167357,16.499168
1733985162.000000,-2.889810,1.546218,16.703669
1733985163.000000,-1.919993,2.536350,16.113581
1733985164.000000,-1.832435,2.279527,16.194942
1733985165.000000,-1.861426,2.181775,16.320090
1733985166.000000,-1.772910,2.261105,16.431618
1733985167.000000,-1.344545,2.807507,16.205102
1733985168.000000,-1.064733,3.134395,15.832434
1733985169.000000,-0.647777,3.409605,15.264824
1733985170.000000,-0.419039,3.715544,14.771913
1733985171.000000,-0.182692,3.893607,14.354441
1733985172.000000,-0.066270,3.135786,13.805194
1733985173.000000,0.088730,3.143245,12.776201
1733985174.000000,0.679970,3.625892,11.234966
1733985175.000000,0.390757,4.148632,10.623025
1733985176.000000,0.134267,2.946884,12.513580
1733985177.000000,5.354893,2.206169,12.516003
1733985178.000000,11.681540,-1.869821,13.868006
1733985179.000000,10.566315,-2.817734,17.579511
1733985180.000000,16.596066,-9.042404,18.803296
1733985182.000000,10.311858,-8.355408,23.049232
1733985183.000000,-0.706513,-2.030166,28.402407
1733985184.000000,-1.613132,-0.192216,28.884252
1733985185.000000,-0.598066,0.710037,28.391405
1733985186.000000,-0.681567,0.671162,27.257437
1733985187.000000,0.518842,0.229880,25.290000
1733985188.000000,0.500422,0.994793,23.431350
1733985189.000000,0.313201,1.096259,21.500031
1733985190.000000,1.953762,-0.013905,20.200549
1733985191.000000,0.139498,0.689926,19.397771
1733985192.000000,-1.792060,0.933696,19.008522
1733985193.000000,-2.195971,0.989434,19.028971
1733985194.000000,-1.245466,0.344238,19.264705
1733985195.000000,-0.454671,0.599450,18.800432
1733985196.000000,0.391309,0.895176,18.045255
1733985197.000000,1.393088,0.681060,17.495467
1733985198.000000,1.983896,1.087245,17.068704
1733985199.000000,2.435248,1.743363,16.615430
1733985201.000000,2.885916,2.053043,16.085508
1733985202.000000,3.355461,2.352370,15.934192
1733985203.000000,3.493081,2.775494,16.112357
1733985204.000000,3.334229,2.905328,16.672444
1733985205.000000,2.804008,3.653496,17.319942
1733985206.000000,4.306806,3.470646,17.976830
1733985207.000000,4.003799,4.048558,20.735516
1733985208.000000,8.005490,2.339944,24.183571
1733985209.000000,10.277026,1.089917,27.543074
1733985210.000000,10.742140,0.095179,30.567118
1733985211.000000,9.057419,-1.810797,33.071600
1733985212.000000,8.965429,-2.620680,35.133929
1733985213.000000,8.415710,-2.520748,36.523012
1733985214.000000,6.835368,-2.338126,38.019499
1733985215.000000,5.202446,-1.668456,38.616131
1733985216.000000,4.024349,-1.175388,38.403328
1733985217.000000,1.135065,-1.122693,37.958542
1733985218.000000,3.245104,-0.957718,37.680520
1733985219.000000,4.012574,-1.126137,37.321468
1733985220.000000,2.444079,-1.958833,38.282546
1733985221.000000,2.057945,-1.454319,35.161890
1733985222.000000,3.110201,-0.668667,32.784134
1733985223.000000,4.135039,-0.055402,31.376171
1733985224.000000,3.020707,0.397537,29.816461
1733985225.000000,1.440136,0.203700,26.789265
1733985226.000000,1.222063,0.204524,23.790782
1733985227.000000,2.036138,0.954466,21.969941
1733985228.000000,2.358067,1.484035,20.208300
1733985229.000000,1.051239,1.693806,17.895163
1733985230.000000,0.706714,1.925002,15.704521
1733985231.000000,1.484001,2.059589,14.142460
1733985232.000000,1.530533,2.133383,12.772337
1733985233.000000,1.356336,2.294962,11.614006
1733985234.000000,1.336650,2.539822,10.661097
1733985235.000000,1.737837,2.349791,10.108804
1733985236.000000,2.500067,2.160027,9.983285
1733985237.000000,3.002593,1.925562,10.182668
1733985239.000000,2.400081,2.757932,9.713598
1733985240.000000,2.105167,2.996134,9.709037
1733985242.000000,2.085738,2.780599,9.538504
1733985243.000000,0.878016,2.787181,8.898893
1733985244.000000,0.960502,3.136232,8.273425
1733985245.000000,1.145178,3.473422,8.015740
1733985246.000000,1.110719,3.649093,7.955771
1733985247.000000,1.580468,4.386627,8.095661
1733985248.000000,1.887021,5.129612,8.638322
1733985249.000000,2.689534,5.637623,9.342684
1733985250.000000,3.471201,6.467961,10.014721
1733985251.000000,4.971556,7.048959,11.204367
1733985252.000000,6.546397,6.621815,12.647690
1733985253.000000,7.851933,5.295005,14.842598
1733985254.000000,7.444774,2.667564,17.328318
1733985256.000000,5.114572,1.416018,20.301614
1733985257.000000,3.945928,2.370991,20.880307
1733985258.000000,2.953443,3.462315,20.884452
1733985259.000000,2.187764,3.785397,20.786313
1733985260.000000,1.670589,4.038252,20.544941
1733985261.000000,1.463372,4.448901,20.071875
1733985262.000000,1.070498,4.678426,19.399890
1733985263.000000,0.742166,4.924234,18.676554
1733985264.000000,0.383608,4.943095,18.014176
1733985265.000000,0.726387,3.077815,15.971108
1733985266.000000,0.800908,2.887939,14.856035
1733985267.000000,1.478665,3.368028,14.110861
1733985268.000000,1.431165,3.251312,13.465300
1733985269.000000,1.178598,3.335840,12.810375
1733985270.000000,1.040251,3.218337,11.987149
1733985271.000000,1.043814,3.459964,11.289063
1733985273.000000,0.834321,3.488525,10.208960
1733985274.000000,0.680894,3.686096,9.409702
1733985275.000000,0.544072,3.835550,8.719192
1733985276.000000,0.560222,3.938286,8.154777
1733985277.000000,0.624239,3.986440,7.809949
1733985278.000000,0.162907,3.632226,7.479553
1733985279.000000,0.120120,3.589294,7.321105
1733985281.000000,0.356104,3.848220,7.254642
1733985282.000000,0.784025,4.277091,7.942975
1733985283.000000,0.480939,4.632743,8.674620
1733985284.000000,0.989900,4.466251,9.344124
1733985285.000000,2.370957,4.293097,10.476741
1733985286.000000,3.791230,3.479346,12.956097
1733985287.000000,4.861286,2.770404,16.309983
1733985288.000000,3.716224,0.126400,18.943282
1733985289.000000,4.963417,-0.594517,22.101555
1733985290.000000,4.847210,-0.681586,25.257284
1733985291.000000,2.940724,-1.687353,27.730182
1733985292.000000,1.330592,-0.811248,28.708904
1733985293.000000,0.005675,0.422137,28.633505
1733985294.000000,-0.643192,1.040007,27.998481
1733985295.000000,-0.483475,1.314264,27.350890
1733985296.000000,-1.026432,1.270200,26.324924
1733985297.000000,-0.465151,0.720120,24.503936
1733985298.000000,-1.705153,0.681886,24.409617
1733985299.000000,-0.391085,0.743902,21.866702
1733985300.000000,0.153008,0.627928,20.197405
1733985301.000000,-0.390384,0.888481,18.783688
1733985302.000000,-0.990945,0.919728,17.635796
1733985303.000000,-1.246258,0.768540,16.595873
1733985304.000000,-1.046256,0.026896,16.009653
1733985305.000000,-1.232675,-0.213889,16.107152
1733985306.000000,-1.300722,-0.508928,16.336600
1733985307.000000,-1.211650,-0.668406,16.725045
1733985308.000000,-1.168464,-0.688821,17.153193
1733985309.000000,-0.991822,-0.901144,17.481038
1733985310.000000,-1.089470,-0.877013,17.728281
1733985311.000000,-1.072513,-0.881257,17.906874
1733985312.000000,-0.881299,-0.937932,17.946707
1733985313.000000,-0.740428,-0.897246,18.017545
1733985314.000000,-0.791005,-0.930738,18.129418
1733985315.000000,-0.572290,-0.973913,18.514150
1733985316.000000,-0.387077,-0.851028,19.000998
1733985317.000000,-0.306619,-0.912171,19.510498
1733985318.000000,-0.485533,-0.600722,20.059248
1733985319.000000,-0.404442,-0.304625,20.541656
1733985320.000000,-0.467482,-0.042654,20.966918
1733985321.000000,-0.666282,0.228997,21.483822
1733985322.000000,-0.987784,0.598727,21.730506
1733985323.000000,-1.401380,0.841479,21.515895
1733985324.000000,-2.491006,1.113639,21.406021
1733985325.000000,-3.862770,0.849026,21.613773
1733985327.000000,-5.322375,0.417071,22.638501
1733985328.000000,-6.138712,0.304741,23.589857
1733985329.000000,-6.708907,0.209834,24.558738
1733985330.000000,-7.724429,-0.460189,25.796422
1733985331.000000,-8.245940,-0.866083,25.922082
1733985332.000000,-6.762259,1.286871,25.467069
1733985333.000000,-6.889291,3.735836,27.095748
1733985334.000000,-4.474534,6.976972,25.566542
1733985335.000000,-3.212042,5.496375,25.487940
1733985336.000000,-3.162919,5.896016,25.293005
1733985337.000000,-2.987731,8.235399,24.513911
1733985338.000000,0.484045,11.446265,24.132922
1733985339.000000,0.974542,13.727608,23.791220
1733985340.000000,1.249660,13.559064,23.374759
1733985341.000000,-0.067498,12.225038,24.014017
1733985343.000000,0.274917,13.100140,24.619731
1733985344.000000,-0.948414,13.158595,24.860633
1733985345.000000,-2.828565,11.530054,26.540410
1733985346.000000,-4.274107,12.473735,28.315522
1733985347.000000,-5.011425,11.791886,30.527328
1733985348.000000,-2.234164,10.135898,31.633143
1733985349.000000,-1.480540,11.084616,31.989100
1733985352.000000,-3.364158,8.218827,33.502935
1733985353.000000,-4.718378,10.269111,32.065424
1733985354.000000,-5.132725,13.541118,30.436484
1733985355.000000,-3.317535,15.199487,31.295643
1733985356.000000,-2.224813,14.933001,32.864114
1733985357.000000,-1.952688,14.131911,35.046106
1733985358.000000,-0.053685,8.956384,37.392011
1733985359.000000,-1.560887,9.669348,37.299604
1733985360.000000,-1.466606,8.384276,38.316222
1733985361.000000,-0.765355,13.683731,36.431215
1733985362.000000,-1.069171,16.941480,34.610371
1733985363.000000,-1.343616,19.423425,33.148897
1733985364.000000,0.940362,22.797705,32.396963
1733985365.000000,-1.008991,18.479941,34.728826
1733985366.000000,-1.202595,15.807954,35.690753
1733985367.000000,-1.426853,12.935922,36.056321
1733985368.000000,-1.158529,8.397032,37.424831
1733985369.000000,-0.328183,6.946147,37.159872
1733985370.000000,2.491616,5.846541,35.840757
1733985371.000000,4.180712,6.922524,34.314651
1733985372.000000,3.318319,5.535892,33.932589
1733985373.000000,1.615390,4.402739,34.538940
1733985374.000000,0.838824,3.406848,34.452438
1733985375.000000,0.948649,2.865091,33.456161
1733985376.000000,2.481378,3.323791,30.999033
1733985377.000000,5.462681,5.519075,28.820245
1733985379.000000,8.759491,10.879409,26.870292
1733985380.000000,8.310213,11.059215,26.898722
1733985381.000000,7.860152,10.503912,27.543846
1733985382.000000,8.361163,8.852330,28.059347
1733985383.000000,5.632408,5.373700,28.021213
1733985384.000000,6.343810,3.870293,28.154446
1733985385.000000,6.403684,0.825978,28.394643
1733985386.000000,5.199726,-1.330087,28.262171
1733985387.000000,2.519043,-0.873165,27.995849
1733985389.000000,0.949694,-0.110541,27.525600
1733985390.000000,0.357632,1.527964,26.284103
1733985391.000000,-0.483109,2.384541,24.636581
1733985392.000000,-1.078566,2.520127,23.056043
1733985393.000000,-0.704989,2.735821,21.639110
1733985394.000000,-0.641596,3.405918,20.023095
1733985395.000000,-2.111825,3.963455,18.470782
1733985396.000000,-3.376553,4.590727,17.011505
1733985397.000000,-3.771117,4.765900,15.754031
1733985398.000000,-5.249689,5.070643,15.046986
1733985399.000000,-6.591179,5.047457,14.767565
1733985400.000000,-6.663189,4.435358,14.756024
1733985401.000000,-6.108933,3.807191,14.809771
1733985402.000000,-5.710334,3.503763,14.889540
1733985405.000000,-3.691334,2.719695,14.586301
1733985407.000000,-5.269100,3.349895,14.589176
1733985408.000000,-3.956815,2.886521,14.263222
1733985409.000000,-1.451208,2.616974,14.531812
1733985410.000000,-0.233489,2.594032,14.136472
1733985412.000000,-1.205094,3.509521,13.620257
