time,E,N,U
1733985143.000000,-0.002291,2.613787,17.326784
1733985144.000000,-0.269525,2.733887,17.273976
1733985145.000000,-0.211046,2.784498,17.061817
1733985146.000000,-0.158194,2.885413,16.474679
1733985147.000000,-0.102309,2.722266,16.754634
1733985148.000000,0.043985,2.763653,16.931567
1733985149.000000,0.021210,2.885862,17.114306
1733985150.000000,0.050961,2.547871,18.408266
1733985151.000000,0.070148,2.306422,19.475493
1733985152.000000,-0.486431,2.113429,21.176484
1733985153.000000,-0.586996,1.953214,21.511481
1733985154.000000,-0.614866,1.857804,22.706220
1733985155.000000,-0.417284,1.872234,23.077355
1733985156.000000,-0.196179,1.709486,23.937010
1733985157.000000,0.034351,1.620087,24.614528
1733985158.000000,0.016861,1.707913,24.913973
1733985159.000000,-0.079366,2.005634,24.997343
1733985160.000000,0.018994,1.886048,23.530243
1733985161.000000,-0.217006,2.485569,21.135780
1733985162.000000,-0.373942,2.826464,20.256211
1733985163.000000,0.125400,3.266604,19.201303
1733985164.000000,0.009470,3.013989,19.840399
1733985165.000000,0.047521,2.989468,20.000550
1733985166.000000,0.160498,3.117601,20.780824
1733985167.000000,0.293535,3.552086,20.637762
1733985168.000000,0.436041,4.106580,20.540893
1733985169.000000,0.510983,3.955896,21.199130
1733985170.000000,0.510348,3.698902,21.446064
1733985171.000000,0.499936,3.852753,20.695940
1733985172.000000,-0.003098,3.021006,18.840499
1733985173.000000,0.106978,2.922590,18.792286
1733985174.000000,0.737641,3.083201,20.155920
1733985175.000000,0.775409,2.942115,23.191482
1733985176.000000,2.227395,2.688094,24.916069
1733985177.000000,4.218154,1.350977,30.883219
1733985178.000000,5.333009,0.212863,34.694560
1733985179.000000,4.974133,-0.289956,33.320924
1733985180.000000,5.580587,-0.624233,34.074564
1733985182.000000,1.073721,0.946957,28.103019
1733985183.000000,0.496804,0.911652,28.342069
1733985184.000000,1.128454,1.571904,28.207574
1733985185.000000,0.541227,2.286355,25.502420
1733985186.000000,1.060873,2.150063,25.404491
1733985187.000000,1.942403,1.758171,25.681751
1733985188.000000,1.202692,2.434289,22.617936
1733985189.000000,0.943107,2.212452,22.288397
1733985190.000000,2.428832,1.040009,25.959720
1733985191.000000,0.660806,1.676376,25.992262
