time,lat,lon,height
1733985000.000000,32.067214,118.810681,27.584637
1733985003.000000,32.067078,118.810881,29.451253
1733985004.000000,32.067035,118.810956,30.077032
1733985005.000000,32.066996,118.811035,29.556139
1733985006.000000,32.066956,118.811115,30.980460
1733985007.000000,32.066914,118.811197,31.105831
1733985008.000000,32.066867,118.811274,33.850375
1733985009.000000,32.066815,118.811351,35.749483
1733985010.000000,32.066755,118.811428,37.774241
1733985011.000000,32.066694,118.811501,40.990263
1733985012.000000,32.066620,118.811561,43.430297
1733985013.000000,32.066551,118.811627,44.385395
1733985014.000000,32.066490,118.811686,49.959970
1733985015.000000,32.066425,118.811750,53.382748
1733985016.000000,32.066356,118.811799,56.202701
1733985017.000000,32.066280,118.811861,55.936105
1733985018.000000,32.066208,118.811929,59.728175
1733985019.000000,32.066137,118.811999,64.746218
1733985020.000000,32.066059,118.812074,66.467917
1733985021.000000,32.065984,118.812157,68.592917
1733985022.000000,32.065914,118.812244,71.561567
1733985023.000000,32.065842,118.812330,73.642591
1733985024.000000,32.065801,118.812490,49.389623
1733985025.000000,32.065708,118.812583,48.519915
1733985026.000000,32.065623,118.812682,47.510701
1733985027.000000,32.065536,118.812780,46.186907
1733985028.000000,32.065441,118.812869,45.681881
1733985029.000000,32.065347,118.812967,46.143774
1733985030.000000,32.065247,118.813064,46.470525
1733985031.000000,32.065146,118.813157,47.970670
1733985032.000000,32.065057,118.813253,44.889172
1733985033.000000,32.064959,118.813339,43.592151
1733985034.000000,32.064855,118.813423,44.049521
1733985035.000000,32.064749,118.813492,38.619022
1733985036.000000,32.064638,118.813568,36.007580
1733985037.000000,32.064537,118.813652,39.540108
1733985038.000000,32.064439,118.813701,35.413020
1733985039.000000,32.064341,118.813761,36.400898
1733985040.000000,32.064237,118.813826,40.144055
1733985041.000000,32.064126,118.813897,39.728142
1733985042.000000,32.064011,118.813967,40.045088
1733985043.000000,32.063897,118.814023,39.352493
1733985044.000000,32.063773,118.814080,39.815860
1733985045.000000,32.063641,118.814131,42.217787
1733985046.000000,32.063519,118.814186,40.825567
1733985047.000000,32.063397,118.814240,39.214836
1733985048.000000,32.063278,118.814278,38.390251
