time,lat,lon,height
1733986000.000000,32.050848,118.859265,49.980421
1733986001.000000,32.050942,118.859300,50.044142
1733986002.000000,32.051041,118.859334,49.852248
1733986003.000000,32.051131,118.859386,51.969298
1733986004.000000,32.051221,118.859421,52.216305
1733986005.000000,32.051311,118.859453,52.601461
1733986006.000000,32.051399,118.859480,52.228382
1733986007.000000,32.051483,118.859506,52.232929
1733986008.000000,32.051560,118.859531,52.737161
1733986009.000000,32.051631,118.859559,53.527839
1733986010.000000,32.051707,118.859588,53.714059
1733986011.000000,32.051784,118.859624,53.379306
1733986012.000000,32.051858,118.859653,53.805015
1733986013.000000,32.051923,118.859678,54.294997
1733986014.000000,32.051980,118.859697,54.149358
1733986015.000000,32.052036,118.859719,55.230646
1733986016.000000,32.052076,118.859736,56.038582
1733986017.000000,32.052110,118.859753,56.649637
1733986018.000000,32.052146,118.859770,56.753923
1733986019.000000,32.052175,118.859795,56.938990
1733986020.000000,32.052207,118.859831,56.852638
1733986022.000000,32.052259,118.859924,56.612285
1733986023.000000,32.052283,118.859980,55.647919
1733986024.000000,32.052304,118.860044,54.599779
1733986025.000000,32.052318,118.860111,53.564297
1733986026.000000,32.052323,118.860185,52.662325
1733986027.000000,32.052322,118.860267,51.869542
1733986028.000000,32.052314,118.860356,50.967897
1733986029.000000,32.052301,118.860456,50.355926
1733986030.000000,32.052283,118.860562,49.983086
1733986031.000000,32.052260,118.860674,49.694577
1733986032.000000,32.052229,118.860788,49.547522
1733986033.000000,32.052191,118.860896,49.400327
1733986034.000000,32.052145,118.861001,49.267439
1733986035.000000,32.052085,118.861101,49.106254
1733986036.000000,32.052019,118.861191,49.281674
1733986037.000000,32.051948,118.861281,49.273212
1733986038.000000,32.051883,118.861365,49.079374
1733986039.000000,32.051831,118.861442,49.037999
1733986040.000000,32.051782,118.861533,49.448850
1733986041.000000,32.051751,118.861628,50.190537
1733986042.000000,32.051742,118.861709,51.197840
1733986043.000000,32.051721,118.861793,52.491296
1733986044.000000,32.051698,118.861866,53.594837
1733986045.000000,32.051679,118.861924,54.412630
1733986046.000000,32.051664,118.861967,55.024016
1733986047.000000,32.051644,118.861997,55.255416
1733986048.000000,32.051616,118.862013,55.283205
1733986049.000000,32.051587,118.862011,54.968237
1733986050.000000,32.051550,118.862003,54.317665
1733986051.000000,32.051499,118.861987,53.366364
1733986052.000000,32.051442,118.861954,51.935014
1733986053.000000,32.051384,118.861913,50.650715
1733986054.000000,32.051328,118.861872,49.523420
1733986055.000000,32.051272,118.861835,48.416876
1733986056.000000,32.051216,118.861804,47.402213
1733986057.000000,32.051161,118.861773,46.553634
1733986058.000000,32.051111,118.861738,45.787556
1733986059.000000,32.051069,118.861709,45.164151
1733986060.000000,32.051035,118.861685,44.660693
1733986061.000000,32.051002,118.861670,44.141426
1733986062.000000,32.050968,118.861670,43.971922
1733986063.000000,32.050946,118.861684,44.214147
1733986064.000000,32.050942,118.861692,44.718927
1733986065.000000,32.050949,118.861693,45.205957
1733986066.000000,32.050954,118.861691,45.250896
1733986067.000000,32.050960,118.861684,45.468100
1733986068.000000,32.050964,118.861676,45.885110
1733986069.000000,32.050966,118.861663,46.099562
1733986070.000000,32.050969,118.861655,46.213423
1733986071.000000,32.050971,118.861661,46.345955
1733986072.000000,32.050979,118.861680,46.593744
1733986073.000000,32.051001,118.861704,46.772300
1733986074.000000,32.051041,118.861728,47.046621
1733986075.000000,32.051095,118.861757,47.471061
1733986076.000000,32.051158,118.861795,47.789571
1733986077.000000,32.051227,118.861842,48.163030
1733986078.000000,32.051302,118.861888,48.547625
