time,E,N,U
1733986369.000000,0.231651,2.722074,5.975723
1733986370.000000,0.198821,2.793322,5.934400
1733986371.000000,0.118080,2.815706,5.912084
1733986372.000000,0.063486,2.820391,5.910966
1733986373.000000,0.007748,2.770312,5.940623
1733986374.000000,0.104637,2.784469,5.900943
1733986375.000000,0.001408,2.699208,5.982555
1733986376.000000,-0.252198,2.600169,6.190486
1733986377.000000,-0.365056,2.620285,6.353453
1733986378.000000,-0.287411,2.731990,6.435870
1733986379.000000,-0.114634,2.921633,6.351316
1733986380.000000,-0.035159,3.125603,6.212079
1733986382.000000,-0.101742,3.099693,5.864753
1733986383.000000,-0.144079,2.963134,5.461456
1733986384.000000,-0.112867,2.823432,5.205851
1733986385.000000,-0.075905,2.713914,4.952114
1733986386.000000,-0.052053,2.777035,4.737014
1733986387.000000,0.054858,2.964721,4.556713
1733986388.000000,0.048176,2.927217,4.395731
1733986389.000000,-0.085867,2.760039,4.263677
1733986390.000000,-0.164129,2.859355,4.254920
1733986391.000000,-0.138160,3.231884,4.247886
1733986392.000000,-0.004853,3.724420,4.281706
1733986393.000000,0.048041,3.943697,4.340337
1733986394.000000,0.149878,3.848356,4.459879
1733986395.000000,0.358695,3.389094,4.635144
1733986396.000000,0.375103,3.112394,4.500357
1733986397.000000,0.209276,3.010455,4.433928
1733986398.000000,-0.009642,3.012434,4.428074
1733986399.000000,-0.173477,3.053631,4.459428
1733986400.000000,-0.410430,3.150444,4.507018
1733986401.000000,-0.548439,3.242820,4.636605
1733986402.000000,-0.651504,3.254085,4.842766
1733986403.000000,-0.659771,3.205008,5.042678
1733986404.000000,-0.662261,3.156391,5.309421
1733986405.000000,-0.609347,3.081529,5.546783
1733986406.000000,-0.521373,2.993681,5.772926
1733986407.000000,-0.441716,2.905843,5.979596
1733986408.000000,-0.339705,2.860916,6.084044
1733986409.000000,-0.251791,2.838888,5.812985
1733986410.000000,-0.182625,2.819107,5.365340
1733986411.000000,-0.122785,2.819158,4.735093
1733986412.000000,-0.068165,2.809268,3.901674
1733986413.000000,-0.077955,2.857320,3.010399
1733986414.000000,-0.118629,2.889610,2.277653
1733986415.000000,-0.154544,2.872784,1.751279
1733986416.000000,-0.188441,2.837244,1.410186
1733986417.000000,-0.220731,2.737212,1.197486
1733986418.000000,-0.248159,2.640186,1.143240
1733986419.000000,-0.189173,2.517651,1.154539
1733986420.000000,-0.141742,2.388279,1.222040
1733986421.000000,-0.107062,2.317426,1.291738
1733986422.000000,-0.089744,2.266025,1.416041
1733986423.000000,-0.122899,2.283687,1.541237
1733986424.000000,-0.107893,2.257849,1.787224
1733986425.000000,-0.091115,2.231724,2.022084
1733986426.000000,-0.085857,2.202199,2.263711
1733986427.000000,-0.070728,2.213551,2.499710
1733986428.000000,0.026935,2.201754,2.625577
1733986429.000000,0.085939,2.175644,2.596917
1733986430.000000,0.155305,2.143338,2.520413
1733986431.000000,0.257290,2.049982,2.385397
1733986432.000000,0.318877,1.995755,2.279314
1733986433.000000,0.301425,2.014975,2.206214
1733986434.000000,0.204410,2.120141,2.200259
1733986435.000000,0.076252,2.251005,2.295128
1733986436.000000,-0.037906,2.387984,2.437475
1733986437.000000,-0.034942,2.497359,2.531130
1733986438.000000,-0.031993,2.534989,2.653442
1733986439.000000,-0.021200,2.521512,2.787203
1733986440.000000,-0.157141,2.589056,3.110506
1733986442.000000,-0.579368,2.813603,3.773573
1733986443.000000,-0.755939,2.868430,4.279745
1733986444.000000,-0.739706,2.867755,4.647912
1733986445.000000,-0.758722,2.815586,4.974429
1733986446.000000,-0.762565,2.743638,5.289391
1733986447.000000,-0.726323,2.744378,5.475074
1733986448.000000,-0.732094,2.723830,5.612140
1733986449.000000,-0.862498,2.709988,5.864519
1733986450.000000,-0.988916,2.745814,6.055313
1733986451.000000,-1.207305,2.851677,6.255364
1733986452.000000,-0.793020,2.621136,6.111069
1733986453.000000,-1.215111,2.885897,6.426172
1733986454.000000,-0.842765,2.638515,6.357742
1733986455.000000,-0.669494,2.483088,6.329549
1733986456.000000,-0.580703,2.422086,6.304183
1733986457.000000,-0.587380,2.397829,6.268561
1733986458.000000,-0.551521,2.441718,6.118362
1733986459.000000,-0.533010,2.437248,5.997961
1733986460.000000,-0.471557,2.467388,5.778382
1733986461.000000,-0.463674,2.416697,5.595294
1733986462.000000,-0.411782,2.378093,5.426618
1733986463.000000,-0.407315,2.303991,5.346537
1733986464.000000,-0.352071,2.286875,5.209193
1733986465.000000,-0.269420,2.307846,4.992346
1733986466.000000,-0.216492,2.305416,4.798884
1733986467.000000,-0.206541,2.335534,4.639936
1733986468.000000,-0.177549,2.316526,4.571113
1733986469.000000,-0.166909,2.269696,4.541400
1733986470.000000,-0.183819,2.244569,4.453067
1733986471.000000,-0.176842,2.235646,4.333817
1733986472.000000,-0.192593,2.220177,4.303473
1733986473.000000,-0.165921,2.244003,4.296781
1733986474.000000,-0.193159,2.277827,4.377813
1733986475.000000,-0.189109,2.332071,4.454776
1733986476.000000,-0.171566,2.390041,4.489073
1733986477.000000,-0.106351,2.504314,4.457740
1733986478.000000,-0.107417,2.612762,4.405643
1733986479.000000,-0.168777,2.647081,4.346276
1733986480.000000,-0.186008,2.625329,4.356739
1733986481.000000,-0.168543,2.533243,4.455383
1733986482.000000,-0.137815,2.453220,4.541674
1733986483.000000,-0.118833,2.385695,4.610321
1733986484.000000,-0.074404,2.322561,4.665678
1733986485.000000,-0.056219,2.301453,4.800350
1733986486.000000,-0.098855,2.287092,4.917036
1733986487.000000,-0.160787,2.280120,5.011357
1733986488.000000,-0.220556,2.311786,5.139087
1733986489.000000,-0.287997,2.364116,5.263137
1733986490.000000,-0.357394,2.381056,5.442198
1733986491.000000,-0.385720,2.391565,5.559683
1733986492.000000,-0.436619,2.408798,5.584954
1733986493.000000,-0.435728,2.384090,5.580263
1733986494.000000,-0.470242,2.317071,5.601514
1733986495.000000,-0.489827,2.236823,5.606428
1733986496.000000,-0.495950,2.188915,5.729671
1733986497.000000,-0.449422,2.188566,5.830903
1733986498.000000,-0.463248,2.220624,5.924870
1733986499.000000,-0.540707,2.236110,6.104357
1733986500.000000,-0.584429,2.239302,6.343233
1733986502.000000,-0.692005,2.255204,6.861622
1733986503.000000,-0.756035,2.231658,7.121961
1733986504.000000,-0.783444,2.207008,7.342703
1733986505.000000,-0.771936,2.180322,7.571220
1733986506.000000,-0.694218,2.143139,7.759937
1733986507.000000,-0.556305,2.115975,7.889599
1733986508.000000,-0.420963,2.090288,7.970017
1733986509.000000,-0.332881,2.031962,8.033335
1733986510.000000,-0.277525,2.018748,7.965068
1733986511.000000,-0.108055,1.980458,7.748537
1733986512.000000,0.064668,1.955836,7.484325
1733986513.000000,0.052690,2.062554,7.278006
1733986514.000000,0.257932,2.288381,6.939209
1733986515.000000,0.333820,2.461121,6.528362
1733986516.000000,0.464161,2.498406,6.134177
1733986517.000000,0.475713,2.561119,5.732930
1733986518.000000,0.394099,2.673590,5.299235
1733986519.000000,0.238321,2.838804,4.880964
1733986520.000000,-0.025350,3.000180,4.550254
1733986521.000000,-0.221436,2.872016,4.233398
1733986522.000000,-0.381354,2.362226,3.904078
1733986523.000000,-0.118177,2.146967,3.499780
1733986524.000000,-0.235781,2.335299,3.256873
1733986525.000000,-0.327758,2.723528,3.092018
1733986526.000000,-0.544942,2.930561,3.037522
1733986527.000000,-0.663214,2.798658,3.032978
1733986528.000000,-0.751452,2.781649,2.911383
1733986529.000000,-0.692048,2.766558,2.860783
1733986530.000000,-0.570144,2.802632,2.936225
1733986531.000000,-0.459201,2.942362,3.076644
1733986532.000000,-0.330194,3.099440,3.248745
1733986533.000000,0.004554,3.319719,3.558353
1733986534.000000,0.399567,3.619257,3.860970
1733986535.000000,0.542893,3.757609,4.001997
1733986536.000000,0.312076,3.573973,4.060878
1733986537.000000,0.388157,3.159221,3.847010
1733986538.000000,0.498301,3.086457,3.625862
1733986539.000000,0.632654,3.137236,3.408034
1733986540.000000,0.508600,2.972655,3.275214
1733986541.000000,0.302457,2.732167,3.191326
1733986542.000000,0.059390,2.443130,3.168428
1733986543.000000,-0.089849,2.336370,3.247862
1733986544.000000,-0.103133,2.398287,3.377866
1733986545.000000,-0.048289,2.543165,3.475433
1733986546.000000,0.209210,2.832009,3.598042
1733986547.000000,0.605261,3.153335,3.842589
1733986548.000000,1.042477,3.448030,4.014435
1733986549.000000,1.223225,3.488260,4.174209
1733986550.000000,1.385408,3.342890,4.216459
1733986551.000000,1.191054,3.212717,4.156901
1733986552.000000,0.830108,2.943526,4.243796
1733986553.000000,0.223927,2.505289,4.375227
1733986554.000000,-0.280194,2.148110,4.387028
1733986555.000000,-0.710236,2.097629,4.617376
1733986556.000000,-0.716195,2.183584,4.695937
1733986557.000000,-0.394129,2.544260,4.671438
1733986558.000000,-0.105730,2.705100,4.526771
1733986559.000000,-0.034358,2.555528,4.505612
1733986560.000000,0.144627,2.185519,4.663525
1733986562.000000,0.276492,1.408202,4.650823
1733986563.000000,0.809863,1.294687,4.956877
1733986564.000000,1.791843,1.296577,5.152968
1733986565.000000,2.937245,1.107133,5.442149
1733986566.000000,3.538474,1.097909,5.610854
1733986567.000000,3.855210,1.153677,5.997591
1733986568.000000,3.734933,0.924335,6.376353
1733986569.000000,3.133783,0.951229,6.620854
1733986570.000000,2.228829,1.370775,6.728987
1733986571.000000,1.632731,1.746956,6.718059
1733986572.000000,1.041214,2.140840,6.432399
1733986573.000000,0.947196,1.974093,6.382741
1733986574.000000,1.311391,1.975069,6.368428
1733986575.000000,1.512091,2.296091,6.365226
1733986576.000000,0.261652,2.273812,7.637394
1733986577.000000,0.235672,2.642659,7.108320
1733986578.000000,0.465324,2.846930,6.418209
1733986579.000000,0.700668,3.013050,6.013908
1733986580.000000,1.252099,2.909125,5.742920
1733986581.000000,1.495434,3.008793,5.653584
1733986582.000000,1.833564,3.148626,5.627773
1733986583.000000,1.768195,3.484663,5.732803
1733986584.000000,1.795545,3.646084,5.894134
1733986585.000000,2.024998,3.422565,6.088467
1733986586.000000,1.916203,3.408122,6.268989
1733986587.000000,1.487368,3.271566,6.348569
1733986588.000000,1.405725,3.220553,6.764936
1733986589.000000,1.060426,3.205317,7.167973
1733986590.000000,1.015639,2.928915,7.173632
1733986591.000000,1.043533,2.606860,7.306719
1733986592.000000,1.093003,2.253927,7.495073
1733986593.000000,0.770815,2.557565,7.894989
1733986594.000000,0.387147,2.904217,8.096855
1733986595.000000,0.188664,3.082395,8.359782
1733986596.000000,0.173237,2.870326,8.192816
1733986597.000000,0.181320,2.682650,8.054072
1733986598.000000,0.455008,2.343253,7.982938
