epoch,split,week,tow,time_gps_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ref_sys_id,cb_m,cd_mps,inter_gnss_m,ibb_m,used_obs,rejected_obs,pdop,r_inflation,gt_lat_deg,gt_lon_deg,gt_h_m,pred_lat_deg,pred_lon_deg,pred_h_m,enu_e_m,enu_n_m,enu_u_m,enu_3d_m,init_ok
1007,train,2206,380343.999924919,1334569143.99992,-2399931.1748151756,5383081.16259855,2429754.391430592,0.0,0.0,0.0,0,22483.836093417925,-574.036561731134,2:2.146055;3:6.463078;6:23.854230,,20,0,1.597757228503809,1.0,22.5400372031042,114.028618598707,9.56434822344334,22.540027614153054,114.02867653880769,7.464720832183957,5.960109250310444,-1.061857827324917,-2.0996302646557727,6.407721246226757,1
1008,train,2206,380344.99992684,1334569144.99993,-2399930.049686932,5383082.040233225,2429754.3837149125,0.0,0.0,0.0,0,21910.26185087212,-574.0314589098048,2:2.146041;3:6.462488;6:23.856600,,22,0,1.5282304782747451,1.0,22.5400342982241,114.028604004143,9.7185428652414,22.540026360967882,114.02866307484486,7.77896414231509,6.0764108589769155,-0.878952827669545,-1.939581676329345,6.438734664475111,1
1009,train,2206,380345.999928755,1334569145.99993,-2399929.188339214,5383082.706595952,2429754.1599138766,0.0,0.0,0.0,0,21336.777969563453,-574.0247946116696,2:2.145813;3:6.462008;6:23.857301,,20,0,1.8076156283109244,1.0,22.540032600247,114.028590897612,9.39156751045634,22.540023601667052,114.0286527892708,7.931357483379543,6.366593798289805,-0.9964813539240569,-1.4602132800039178,6.607474139505983,1
1010,train,2206,380346.999930662,1334569146.99993,-2399927.960817891,5383083.587869144,2429753.9660109286,0.0,0.0,0.0,0,20763.150248277077,-574.0202860372214,2:2.145073;3:6.461793;6:23.858001,,20,0,1.7308999100528069,1.0,22.5400299025326,114.028577504144,9.28180014604433,22.540020928402324,114.0286384017715,8.13879091013223,6.264341353974853,-0.9937739245258819,-1.14301238954834,6.444845733983713,1
1011,train,2206,380347.999932582,1334569147.99993,-2399926.931644188,5383084.089213349,2429754.0033871825,0.0,0.0,0.0,0,20189.065815674083,-574.0215523401465,2:2.145053;3:6.462528;6:23.857810,,18,0,1.9139736796291822,1.0,22.5400275002145,114.02856269795,9.02536594284057,22.540021105739477,114.02862727930965,8.188978739082813,6.643274972360468,-0.7081084930672726,-0.836390702818433,6.733057953419538,1
1012,train,2206,380348.999934491,1334569148.99993,-2399925.020007032,5383085.357732856,2429754.206480144,0.0,0.0,0.0,0,19614.80454197702,-574.02609377282,2:2.146209;3:6.464185;6:23.856876,,18,0,1.8900630651355854,1.0,22.5400249976482,114.028547998701,8.91308266565281,22.54002148359037,114.02860528473157,8.617975734174252,5.892828514564816,-0.38913783810415903,-0.29510966473893957,5.913031868114266,1
1013,train,2206,380349.999936404,1334569149.99994,-2399923.7523223665,5383086.420394324,2429754.2561579864,0.0,0.0,0.0,0,19040.83881530706,-574.0264046223363,2:2.146224;3:6.465286;6:23.855574,,18,0,1.8901122833292252,1.0,22.5400233028014,114.028533204532,9.14616410736764,22.540020325046612,114.02858982261522,9.056691286154091,5.824119381433802,-0.32974887897882266,-0.0894754870048613,5.834132905167263,1
1014,train,2206,380350.999938319,1334569150.99994,-2399922.322668617,5383087.422356434,2429754.3057866455,0.0,0.0,0.0,0,18466.82554826315,-574.027265025405,2:2.147082;3:6.465440;6:23.856506,,17,0,2.093437341093635,1.0,22.540021500372,114.028519100538,9.06360060582337,22.5400195862999,114.02857316267092,9.383269414305687,5.561197342899462,-0.21195911813907486,0.3196663827026767,5.5744084126178395,1
1015,train,2206,380351.999940219,1334569151.99994,-2399921.531591772,5383087.521786485,2429754.23411969,0.0,0.0,0.0,0,17892.997593661403,-574.0245087206329,2:2.146500;3:6.465758;6:23.855791,,18,0,1.9278478703902042,1.0,22.5400211012428,114.028505297039,8.90397745099466,22.540019789247495,114.02856574520045,9.14215990062803,6.218107268629494,-0.1452862041164164,0.2381794190426644,6.224363061466208,1
1016,train,2206,380352.999940879,1334569152.99994,-2399920.921659826,5383087.547385795,2429754.2443521284,0.0,0.0,0.0,0,17319.190687288385,-574.0215974498574,2:2.145696;3:6.465516;6:23.855459,,15,0,2.1335584123997466,1.0,22.5400196998254,114.028492800805,8.56049541407292,22.54002065337437,114.02856022834939,8.93828946724534,6.936053602175663,0.10559546725389557,0.37779028198731507,6.947137214142429,1
1017,train,2206,380353.999944063,1334569153.99994,-2399920.2613687655,5383087.825267698,2429754.293007526,0.0,0.0,0.0,0,16745.256058628074,-574.0207546809244,2:2.145434;3:6.465514;6:23.855280,,14,0,2.261616766507623,1.0,22.540020698659,114.028480602921,8.49744123930622,22.540021111330905,114.02855326571955,8.943027374334633,7.474587260605855,0.04570019063320954,0.4455817560969299,7.487996148850617,1
1018,train,2206,380354.999947249,1334569154.99995,-2399919.6210314385,5383088.177479594,2429754.371478015,0.0,0.0,0.0,0,16171.065689749965,-574.0232864223509,2:2.145427;3:6.465363;6:23.855482,,12,0,2.7392398693802185,1.0,22.5400193018447,114.028468903112,8.74494726443853,22.5400215548325,114.02854618602598,9.02940155658871,7.9498436845352165,0.24949294125041033,0.2844493347703564,7.958842425901492,1
1019,train,2206,380355.99994791,1334569155.99995,-2399919.144541797,5383088.562026921,2429754.331735272,0.0,0.0,0.0,0,15596.835753300507,-574.0262606660056,2:2.145168;3:6.465402;6:23.855433,,11,0,2.9097943919878433,1.0,22.5400172964021,114.028456503135,8.71395158578604,22.54002067919215,114.02854043312037,9.15935963857919,8.633606673411476,0.3746051201171639,0.44540220094589444,8.653200350610208,1
1020,train,2206,380356.999949812,1334569156.99995,-2399917.5102089737,5383088.993819379,2429753.6849022903,0.0,0.0,0.0,0,15022.931870345554,-574.0238003059285,2:2.144902;3:6.464494;6:23.855289,,16,0,2.054605508301296,1.0,22.540013396919,114.028439999993,9.08921125582719,22.540016222739062,114.02852421283518,8.661007793620229,8.662702843993584,0.3129274859665385,-0.4282093504072454,8.678923171833247,1
1021,train,2206,380357.999951731,1334569157.99995,-2399916.005602459,5383089.677479616,2429753.648934449,0.0,0.0,0.0,0,14448.708752584487,-574.0268046003033,2:2.142762;3:6.464504;6:23.855063,,15,0,2.316151961403804,1.0,22.54000919761,114.028425497375,9.16356688942605,22.540015882062,114.0285081473729,8.658076060004532,8.501938122300757,0.7402237385289197,-0.505496536649977,8.54905899892367,1
1022,train,2206,380358.999953645,1334569158.99995,-2399914.3932932178,5383090.8637598995,2429753.535227056,0.0,0.0,0.0,0,13874.524751705909,-574.0297527481583,2:2.143457;3:6.464861;6:23.855606,,15,0,2.534790019648251,1.0,22.5400051017034,114.028410499646,9.11377895322996,22.54001345571178,114.02848913604369,9.008836979046464,8.089072626771264,0.9251065356700884,-0.10494716738259574,8.142477016944003,1
1023,train,2206,380359.999955558,1334569159.99996,-2399913.0985871935,5383091.237256483,2429753.3151471936,0.0,0.0,0.0,0,13300.221527985357,-574.0329904144586,2:2.144088;3:6.465271;6:23.855549,,16,0,2.287336756121698,1.0,22.5400010031836,114.028397198527,8.8873173687471,22.54001226419763,114.02847616202709,8.752625216729939,8.122720339434977,1.2470218789277758,-0.13469744508877213,8.218989760360374,1
1024,train,2206,380360.999957462,1334569160.99996,-2399912.4438436106,5383091.643520518,2429753.1170409727,0.0,0.0,0.0,0,12726.138803012027,-574.0336744813859,2:2.144438;3:6.464889;6:23.855220,,14,0,2.4112588638834414,1.0,22.539997497618,114.028383797034,8.7530739251215,22.54001025031279,114.02846874046153,8.773159588687122,8.737856326804145,1.4122076410978892,0.020079523557647083,8.851263570627236,1
1025,train,2206,380361.999959397,1334569161.99996,-2399911.4314038767,5383091.729742024,2429752.7127754055,0.0,0.0,0.0,0,12152.071504787871,-574.0333400628591,2:2.144732;3:6.464902;6:23.855350,,15,0,2.1838461755805922,1.0,22.5399929975116,114.028369201692,8.72247099536073,22.54000803298246,114.02845940981379,8.310162967070937,9.279417912819431,1.664997398961975,-0.41231499243846126,9.436621047403237,1
1026,train,2206,380362.999961324,1334569162.99996,-2399910.0886915824,5383092.107690958,2429752.1985348,0.0,0.0,0.0,0,11578.355612486152,-574.0286541539543,2:2.144337;3:6.465994;6:23.854186,,21,0,1.5535528689764415,1.0,22.5399874028353,114.028355201278,8.66043502133596,22.540004441597336,114.02844599192834,7.9268931010738015,9.339340421372064,1.8868373292219307,-0.7335490360437782,9.556229842437876,1
1027,train,2206,380363.999963223,1334569163.99996,-2399908.487963831,5383092.441545008,2429751.9367474886,0.0,0.0,0.0,0,11004.496170108947,-574.0261513735212,2:2.144548;3:6.465547;6:23.853834,,18,0,1.7352553765410035,1.0,22.5399834020913,114.028342702122,8.38701261533273,22.540003458896017,114.02843045769502,7.5061628324911,9.027131307470563,2.2210483082240042,-0.8808565567501161,9.3379903353639,1
1028,train,2206,380364.999965135,1334569164.99997,-2399906.7185891615,5383092.82115815,2429751.956816475,0.0,0.0,0.0,0,10430.696826530277,-574.023315708124,2:2.144471;3:6.466778;6:23.852978,,17,0,1.9301969660100156,1.0,22.5399786971214,114.028329399672,8.07452988592314,22.540004920064195,114.02841324492705,7.1686521004885435,8.624889029240737,2.903872250801696,-0.9058842795907881,9.145589710002469,1
1029,train,2206,380365.999967059,1334569165.99997,-2399903.7334415237,5383093.967998817,2429752.725132488,0.0,0.0,0.0,0,9855.936264988846,-574.0347144397972,2:2.147111;3:6.468164;6:23.853105,,17,0,1.8946387478852,1.0,22.5399753002826,114.028316801799,7.73387667912941,22.54001190998713,114.02838220042261,7.307946651242673,6.727343782236165,4.054078075334673,-0.42593486948922066,7.866010673673643,1
1030,train,2206,380366.99996896,1334569166.99997,-2399902.33525919,5383095.0711656045,2429752.220708318,0.0,0.0,0.0,0,9282.322629587728,-574.0296288311902,2:2.146903;3:6.468260;6:23.852995,,19,0,1.743775487610102,1.0,22.5399713020367,114.028301000179,7.93198603039925,22.540006185792297,114.02836541930849,7.51935600861907,6.626586897235138,3.8629504428549772,-0.41263463778680487,7.681426128972623,1
1031,train,2206,380367.99997088,1334569167.99997,-2399900.4947781265,5383095.571999178,2429752.665531856,0.0,0.0,0.0,0,8707.839179542249,-574.0365023180078,2:2.147979;3:6.469345;6:23.852920,,18,0,1.8307360920985192,1.0,22.5399699996314,114.028287497755,7.53598303659103,22.540010906606383,114.02834709534925,7.42018426489085,6.130610903338661,4.529947999229323,-0.11580333343223237,7.623531290411986,1
1032,train,2206,380368.999972791,1334569168.99997,-2399899.6111534433,5383096.0962309865,2429752.4056259347,0.0,0.0,0.0,0,8133.896479127747,-574.0354006194241,2:2.147180;3:6.469360;6:23.852414,,19,0,1.6891693860188823,1.0,22.5399672029368,114.028273400495,7.52305549634827,22.5400083269154,114.02833717460645,7.430466840043664,6.56023579228692,4.553978677050317,-0.0925936635995599,7.986487903200639,1
1033,train,2206,380369.999974696,1334569169.99997,-2399898.305333908,5383096.287068715,2429751.2083188645,0.0,0.0,0.0,0,7559.810789051945,-574.0340991229353,2:2.145436;3:6.468218;6:23.851346,,18,0,1.8305501272366382,1.0,22.5399635986753,114.028256501507,8.38300845641969,22.539999577953225,114.02832482494414,6.641393221914768,7.028209730336892,3.984265756069271,-1.741620357074818,8.26458390342586,1
1034,train,2206,380370.999976622,1334569170.99998,-2399897.083878559,5383097.047804398,2429750.5330876084,0.0,0.0,0.0,0,6986.243671516991,-574.0276906423354,2:2.144384;3:6.469579;6:23.851005,,21,0,1.531513679714194,1.0,22.5399581015894,114.028241904938,8.22709945105135,22.539993262667032,114.02831096845658,6.564926624298096,7.104339737515438,3.893660085431395,-1.662177976302447,8.270131050462709,1
1035,train,2206,380371.999978549,1334569171.99998,-2399895.727541403,5383098.525273342,2429750.394584387,0.0,0.0,0.0,0,6412.423158766295,-574.0264807883946,2:2.144575;3:6.470124;6:23.851329,,17,0,1.7955785387462084,1.0,22.5399549963134,114.028228097916,8.09822826907022,22.539989348059155,114.02829307725013,7.248095616698265,6.68421385795293,3.804036717578443,-0.850137292410942,7.7377091999817855,1
1036,train,2206,380372.999980456,1334569172.99998,-2399894.2167249913,5383099.970456443,2429750.08912064,0.0,0.0,0.0,0,5838.433835158047,-574.0271174680126,2:2.144236;3:6.471778;6:23.850501,,19,0,1.68867224819251,1.0,22.5399518011913,114.028212703778,8.05594087289162,22.539984360726123,114.0282739422416,7.781931875273585,6.299403364641837,3.605571437514527,-0.2740131311952332,7.263450374136859,1
1037,train,2206,380373.999982371,1334569173.99998,-2399893.2289584847,5383100.63671556,2429749.6589763914,0.0,0.0,0.0,0,5264.471421542702,-574.0262826705219,2:2.144433;3:6.473091;6:23.849436,,19,0,1.7572658710137892,1.0,22.53995010066,114.028198596085,7.76095517499012,22.539980058904977,114.02826253463698,7.807603566907346,6.577152983517506,3.3175105410205545,0.046644134470510634,7.366613416873199,1
1038,train,2206,380374.99998428,1334569174.99998,-2399891.3777117487,5383101.849720875,2429749.830813109,0.0,0.0,0.0,0,4690.562767045947,-574.0263474444831,2:2.145769;3:6.473702;6:23.849050,,20,0,1.6309456943703768,1.0,22.5399480992403,114.028183100749,7.82540399322979,22.539980266408776,114.02824129603552,8.200513769872487,5.986362115662988,3.5621217742587343,0.3751059682368807,6.976098293595078,1
1039,train,2206,380375.999986192,1334569175.99999,-2399890.546563287,5383102.078875193,2429749.7526234095,0.0,0.0,0.0,0,4116.454841668481,-574.0273862358392,2:2.145002;3:6.474143;6:23.848960,,18,0,1.6922665038863933,1.0,22.5399448007629,114.028168696957,7.83939399796006,22.539980061279053,114.02823300926133,8.05127008445561,6.615599937510519,3.904672372409257,0.2118714575579641,7.684888963646323,1
1040,train,2206,380376.999988113,1334569176.99999,-2399889.5902361725,5383102.841497832,2429749.3301547873,0.0,0.0,0.0,0,3542.730118622862,-574.0236337218445,2:2.144109;3:6.474070;6:23.848204,,19,0,1.7289122781375752,1.0,22.5399392002196,114.028153396796,7.85718120455378,22.539975474495154,114.02822149936242,8.172998694702983,7.005492374730343,4.0169340759160015,0.3158123722710777,8.08161000278655,1
1041,train,2206,380377.999990029,1334569177.99999,-2399888.610125557,5383103.410138586,2429748.8885721443,0.0,0.0,0.0,0,2968.8747904811603,-574.0213386017264,2:2.143315;3:6.473965;6:23.847490,,20,0,1.6306607025228061,1.0,22.5399349947654,114.028139097694,7.63316373094561,22.539971375109268,114.02821054614814,8.11481745634228,7.349673254342288,4.028679965673483,0.4816482147715395,8.395233422258482,1
1042,train,2206,380378.999991939,1334569178.99999,-2399887.3710210477,5383104.567397352,2429748.609484436,0.0,0.0,0.0,0,2394.839279566382,-574.0223730821009,2:2.143259;3:6.474118;6:23.846732,,21,0,1.6104704674337023,1.0,22.5399312032971,114.028123102125,7.97695847806432,22.539967135085725,114.02819496337496,8.518066842108965,7.392136928706211,3.979008229479025,0.5411028336545736,8.41243051321037,1
1043,train,2206,380379.999993852,1334569179.99999,-2399886.0591713446,5383105.024979603,2429748.0430702073,0.0,0.0,0.0,0,1821.0401950095775,-574.0189853866603,2:2.142353;3:6.473594;6:23.847902,,20,0,1.6087441065691985,1.0,22.5399285972859,114.028107802293,7.71749007065448,22.539962813248998,114.02818150429212,8.193587244488299,7.581488756952137,3.789001418877099,0.4760915405615602,8.48894379054536,1
1044,train,2206,380380.999995771,1334569181.0,-2399884.420072151,5383106.58584277,2429748.3119520294,0.0,0.0,0.0,0,1247.2130341451693,-574.018652132247,2:2.141931;3:6.474986;6:23.847470,,16,0,2.0631623711209737,1.0,22.5399284050636,114.028092996897,7.57572965285943,22.539962431334274,114.02816077238651,8.996930116787553,6.9718485798859575,3.767995491734478,1.4211955361089337,8.051351401997378,1
1045,train,2206,380381.999997679,1334569182.0,-2399882.958855181,5383107.019296546,2429748.5275221844,0.0,0.0,0.0,0,672.8600414148727,-574.0236811849305,2:2.142115;3:6.475694;6:23.847939,,18,0,1.8288922663683844,1.0,22.539923997181,114.028078002167,7.60659850714476,22.539964918482116,114.02814608259493,8.895679112523794,7.003216384742624,4.531535844047626,1.2890751442400266,8.440472235894946,1
1046,train,2206,380382.999998433,1334569183.0,-2399882.0167754074,5383107.373468395,2429748.277298051,0.0,0.0,0.0,0,98.64810798881233,-574.0260383268799,2:2.141996;3:6.475517;6:23.848065,,18,0,1.7507710771099176,1.0,22.5399207027896,114.02806300324,7.42645462891261,22.539963039588212,114.02813631600478,8.744233929552138,7.541450102289621,4.6882850421474895,1.3177731127002472,8.977194008057515,1
1047,train,2206,380384.000002704,1334569184.0,-2399881.140923777,5383107.872291455,2429747.907257767,0.0,0.0,0.0,0,-475.4049961175223,-574.0263192461094,2:2.141747;3:6.475244;6:23.847944,,19,0,1.5541094688282238,1.0,22.53991910255,114.028049000021,7.24558974460336,22.539959610681905,114.02812656486525,8.693791713565588,7.97884808035813,4.485782729694819,1.4481953952618158,9.267228997403725,1
1048,train,2206,380385.000003447,1334569185.0,-2399879.941970035,5383108.408216121,2429747.6465659854,0.0,0.0,0.0,0,-1049.1610290952904,-574.0229488963622,2:2.140498;3:6.476133;6:23.847450,,18,0,1.8144580860900585,1.0,22.5399160960566,114.028032601209,7.48689761378908,22.539957431912256,114.02811379806771,8.595051490701735,8.352461822777146,4.5774431475330974,1.1081467607023268,9.588774348846806,1
1049,train,2206,380386.000005346,1334569186.00001,-2399878.3896799125,5383108.9244770305,2429747.3037646404,0.0,0.0,0.0,0,-1623.3328779037872,-574.0247132572351,2:2.140040;3:6.474844;6:23.846976,,22,0,1.5190294949124963,1.0,22.539913100824,114.028016899471,7.61041594147296,22.539955128501344,114.02809797186208,8.31536575872451,8.339658008268632,4.654053732287643,0.704942660750224,9.576380109041478,1
1050,train,2206,380387.000007263,1334569187.00001,-2399876.981199817,5383109.296336915,2429747.197698341,0.0,0.0,0.0,0,-2197.0977158365504,-574.0214841923513,2:2.138635;3:6.475114;6:23.846598,,21,0,1.589517252459776,1.0,22.5399100027513,114.028001793977,7.91528959128865,22.53995505342679,114.02808399412511,8.058698190376163,8.455666437941993,4.988813680265026,0.14340103513792513,9.81871278238735,1
1051,train,2206,380388.00000917,1334569188.00001,-2399875.5372686344,5383110.273232689,2429746.373390271,0.0,0.0,0.0,0,-2771.047659503527,-574.0203307720886,2:2.137562;3:6.474578;6:23.846866,,21,0,1.5895320428010553,1.0,22.5399066011597,114.027986898438,7.94636059326613,22.539947124903726,114.02806730666809,8.023771506734192,8.271337986793172,4.487511255843545,0.07740396487080514,9.410567503443561,1
1052,train,2206,380389.000011087,1334569189.00001,-2399873.8550963295,5383111.505198077,2429746.108788905,0.0,0.0,0.0,0,-3344.6429367333735,-574.0157874779579,2:2.137150;3:6.475226;6:23.846539,,20,0,1.594646711301647,1.0,22.5399013002384,114.027972098618,7.98854252175766,22.53994339400116,114.02804749423171,8.32896969281137,7.755706718833316,4.661371581606845,0.34042074700752845,9.05512330205179,1
1053,train,2206,380390.000013011,1334569190.00001,-2399872.145466875,5383112.61483814,2429746.0901633566,0.0,0.0,0.0,0,-3918.4898221223175,-574.014778800779,2:2.136646;3:6.475607;6:23.845587,,20,0,1.5946344313385294,1.0,22.5398954990841,114.027955199916,8.52942305206082,22.539942140113737,114.02802792221559,8.614940771833062,7.480711810547957,5.164925891222042,0.08551123221681034,9.090919690830116,1
1054,train,2206,380391.000014915,1334569191.00002,-2399870.8150838194,5383113.746469592,2429746.2507347534,0.0,0.0,0.0,0,-4492.695654388276,-574.0187191758891,2:2.138096;3:6.476188;6:23.844609,,20,0,1.5728756809013502,1.0,22.5398885045827,114.027943396443,8.4339090400362,22.539941776747984,114.02801163045095,9.13078183773905,7.019016099649178,5.899243390400055,0.6968661961467371,9.195285861877547,1
1055,train,2206,380392.000016836,1334569192.00002,-2399869.9522349467,5383114.503184208,2429746.1579144285,0.0,0.0,0.0,0,-5066.938471721122,-574.0223536647462,2:2.139225;3:6.477059;6:23.844516,,17,0,1.826659907025351,1.0,22.5398810035791,114.027931401777,8.28310234391306,22.53993982631505,114.0280009739407,9.409049575217068,7.156668354824069,6.513901656707665,1.125939874248819,9.74251288603831,1
1056,train,2206,380393.000018751,1334569193.00002,-2399869.0778834075,5383115.0737124365,2429746.0436419635,0.0,0.0,0.0,0,-5641.019834474669,-574.0235713988595,2:2.139594;3:6.476429;6:23.844745,,17,0,1.8231239158121666,1.0,22.5398743975202,114.02791829746,8.09699362310762,22.539938301822612,114.02799095229119,9.517705580219626,7.47377281242121,7.076623383751387,1.4207036343606525,10.390104782139058,1
1057,train,2206,380394.000020668,1334569194.00002,-2399867.561705205,5383115.498447931,2429745.9964690353,0.0,0.0,0.0,0,-6214.793060592817,-574.0206022987276,2:2.138706;3:6.476488;6:23.844442,,19,0,1.7742619841392409,1.0,22.5398678999987,114.027904504236,7.81409809348998,22.53993870256764,114.02797580901101,9.287717665545642,7.334896517632803,7.840521857412303,1.473610510183573,10.83725139768684,1
1058,train,2206,380395.000022579,1334569195.00002,-2399866.213639611,5383116.030919451,2429745.4226513035,0.0,0.0,0.0,0,-6788.660004015578,-574.0182604441377,2:2.138088;3:6.476685;6:23.843409,,21,0,1.5756659811090086,1.0,22.5398621000635,114.027891603963,7.59811635439586,22.539934133237104,114.02796173193249,9.009960192255676,7.213842182548853,7.976795887800131,1.4118347462411043,10.847214804780071,1
1059,train,2206,380396.000024502,1334569196.00002,-2399864.8145855158,5383117.002479809,2429745.1052618586,0.0,0.0,0.0,0,-7362.416331093092,-574.0154885429921,2:2.138459;3:6.476469;6:23.843417,,19,0,1.7230116660553643,1.0,22.539855599455,114.027877496625,7.43343484808554,22.539930386290663,114.0279454640665,9.181729363277555,6.991595885111329,8.281730446247462,1.7482852806216966,10.978432202616471,1
1060,train,2206,380397.000026415,1334569197.00003,-2399863.096709143,5383117.841404915,2429744.8761702413,0.0,0.0,0.0,0,-7936.188249060046,-574.0128083018818,2:2.137984;3:6.477191;6:23.844228,,18,0,1.7536914688727094,1.0,22.5398498018227,114.027863699938,7.42554422663713,22.53992824451326,114.0279268904182,9.155555503442883,6.500205047591919,8.686571479715107,1.7300020203296504,10.98645059713482,1
1061,train,2206,380398.000028328,1334569198.00003,-2399860.7795488946,5383119.134055734,2429744.126928965,0.0,0.0,0.0,0,-8509.970968705025,-574.0101506294699,2:2.138862;3:6.476684;6:23.843830,,21,0,1.560161497670414,1.0,22.5398433028248,114.027849304235,7.08303491887994,22.539921174582105,114.02790119977337,9.087370802648365,5.3383302812006725,8.623347047356575,2.004327790996414,10.338143662384363,1
1062,train,2206,380399.000030241,1334569199.00003,-2399859.2682631165,5383119.881501579,2429743.6149706384,0.0,0.0,0.0,0,-9083.128789498487,-573.9990806495684,2:2.137042;3:6.477154;6:23.845062,,19,0,1.9070626956031165,1.0,22.5398379963736,114.027835200485,6.71973626874311,22.53991667157475,114.02788482253504,8.953292006626725,5.10446376942577,8.712318370811541,2.233547715354977,10.341604187191079,1
1063,train,2206,380400.000032155,1334569200.00003,-2399858.233385117,5383120.556754489,2429743.2929604757,0.0,0.0,0.0,0,-9656.61899896264,-573.9927419732435,2:2.135939;3:6.476738;6:23.846511,,20,0,1.6656313830248954,1.0,22.5398293997157,114.027822599315,6.56907126738381,22.539913309591597,114.02787296105168,9.010291730985045,5.180553173528066,9.291994760872498,2.4412115559308,10.915072683250614,1
1064,train,2206,380401.000034073,1334569201.00003,-2399856.6918206406,5383121.745148383,2429742.584692929,0.0,0.0,0.0,0,-10229.783350673502,-573.982266646419,2:2.134134;3:6.475780;6:23.850177,,18,0,1.8837397893333796,1.0,22.5398202983024,114.02780989785,6.54788663454603,22.539905817824376,114.02785456955502,9.16155078355223,4.59523790018679,9.47024343423283,2.613655426098281,10.845870953930628,1
1065,train,2206,380402.000035985,1334569202.00004,-2399853.8647078997,5383123.988082264,2429740.839192888,0.0,0.0,0.0,0,-10801.977077717573,-573.958844842726,2:2.131466;3:6.472940;6:23.859164,,17,0,2.003652002817541,1.0,22.539811097013,114.027798798989,6.45943461164218,22.53988815288416,114.02782058955732,9.321335207670927,2.2415276211080264,8.532997136736789,2.861894463345316,9.275070141571707,1
1066,train,2206,380403.00003789,1334569203.00004,-2399852.831005642,5383124.794602178,2429739.254874223,0.0,0.0,0.0,0,-11375.85665690808,-573.9563872433829,2:2.130163;3:6.472017;6:23.861700,,18,1,1.5823020342899894,1.0,22.539802396321,114.027789904577,6.26872983183132,22.539873845889236,114.02780821892178,9.005636613816023,1.8839394769485631,7.912167079814629,2.7369015705251596,8.58150604838397,1
1067,train,2206,380404.000039808,1334569204.00004,-2399852.0468319007,5383125.394253291,2429737.762176738,0.0,0.0,0.0,0,-11949.914326677694,-573.9561946521337,2:2.129138;3:6.471675;6:23.862850,,16,0,1.6894356234808026,1.0,22.5397915979264,114.027783300215,6.0716151472171,22.53986060539614,114.02779888268664,8.64439087267965,1.6029202774916507,7.641734022424981,2.5727709205428693,8.220985494152899,1
1068,train,2206,380405.000041761,1334569205.00004,-2399851.1198002268,5383127.397534673,2429736.0744881164,0.0,0.0,0.0,0,-12524.614652194397,-573.9660255698215,2:2.127741;3:6.470748;6:23.862883,,17,1,1.5746466852056138,1.0,22.5397793986162,114.027778697312,6.22480581690858,22.53984150218979,114.02778272201512,9.338749877177179,0.4140087618193422,6.877212557909196,3.113940318152417,7.560693098290812,1
1069,train,2206,380406.000043696,1334569206.00004,-2399850.2939105136,5383132.363090963,2429732.4986365414,0.0,0.0,0.0,0,-13100.306154904012,-573.9899471271365,2:2.125949;3:6.467028;6:23.865147,,17,0,1.6295443539471894,1.0,22.5397670965493,114.027772895696,5.92021637216147,22.539797142577598,114.02775573378347,11.846284553408623,-1.7653941314551553,3.3272322054539476,5.926067065523116,7.021777656225237,1
1070,train,2206,380407.000045611,1334569207.00005,-2399846.0451162914,5383137.088756933,2429729.6469509867,0.0,0.0,0.0,0,-13673.226571110712,-573.9776347043684,2:2.126347;3:6.462063;6:23.874217,,19,0,1.7069969962931868,1.0,22.5397564035088,114.027768497745,5.68457442050105,22.539764405843336,114.0276993034395,13.141776752658188,-7.1178124315524,0.8861630226479091,7.457198300242473,10.346900270255318,1
1071,train,2206,380408.000047523,1334569208.00005,-2399844.6969116405,5383139.6803413415,2429728.957655928,0.0,0.0,0.0,0,-14247.621856883967,-573.9854981417398,2:2.124657;3:6.461612;6:23.878760,,17,1,1.5868821313942498,1.0,22.539746597396,114.027762900389,5.20967233948424,22.539752363443853,114.02767707457613,14.55673939641565,-8.828648860475699,0.638522456716279,9.347060917481725,12.873239663131583,1
1072,train,2206,380409.000048281,1334569209.00005,-2399842.96362263,5383142.921693382,2429728.0937685813,0.0,0.0,0.0,0,-14820.81372962446,-573.9781555786075,2:2.126534;3:6.458310;6:23.885634,,18,0,1.5857948645000612,1.0,22.5397364997644,114.027759503881,4.95864933784028,22.53973735331096,114.02764885462507,16.30808938294649,-11.38216776686372,0.09452417697235038,11.349429893093305,16.073961452961857,1
1073,train,2206,380410.000052547,1334569210.00005,-2399841.588671536,5383145.573271568,2429728.1351497453,0.0,0.0,0.0,0,-15394.311262729934,-573.9754291372424,2:2.127864;3:6.455527;6:23.889319,,17,0,1.5833828790751074,1.0,22.5397269028204,114.02775480472,4.39925711964905,22.539731253171094,114.02762615084075,18.04369123466313,-13.234255285098007,0.4817545774767247,13.644420373141697,19.014410528414192,1
1074,train,2206,380411.000053293,1334569211.00005,-2399840.6439430797,5383148.314259294,2429727.3157365746,0.0,0.0,0.0,0,-15968.239652928143,-573.9774627068491,2:2.128639;3:6.457081;6:23.893833,,16,0,1.7208709545136531,1.0,22.5397178954852,114.027755599117,3.9251338699059,22.53971708448783,114.02760691307567,19.68655094318092,-15.294911796381445,-0.08980059589085432,15.761398742646639,21.962788559989683,1
