time,lat,lon,height
1733985000.000000,32.067158,118.810669,16.595000
1733985003.000000,32.067025,118.810872,16.775000
1733985004.000000,32.066983,118.810949,16.867000
1733985005.000000,32.066941,118.811025,16.974000
1733985006.000000,32.066899,118.811103,17.047000
1733985007.000000,32.066852,118.811180,17.174000
1733985008.000000,32.066799,118.811254,17.334000
1733985009.000000,32.066740,118.811328,17.443000
1733985010.000000,32.066678,118.811400,17.604000
1733985011.000000,32.066615,118.811473,17.791000
1733985012.000000,32.066552,118.811546,17.951000
1733985013.000000,32.066489,118.811617,18.137000
1733985014.000000,32.066429,118.811687,18.348000
1733985015.000000,32.066368,118.811757,18.585000
1733985016.000000,32.066305,118.811827,18.777000
1733985017.000000,32.066240,118.811900,19.006000
1733985018.000000,32.066175,118.811975,19.260000
1733985019.000000,32.066107,118.812051,19.508000
1733985020.000000,32.066036,118.812130,19.760000
1733985021.000000,32.065961,118.812213,20.013000
1733985022.000000,32.065884,118.812299,20.304000
1733985023.000000,32.065803,118.812390,20.578000
1733985024.000000,32.065721,118.812481,20.850000
1733985025.000000,32.065638,118.812574,21.150000
1733985026.000000,32.065552,118.812667,21.414000
1733985027.000000,32.065464,118.812763,21.750000
1733985028.000000,32.065374,118.812861,22.077000
1733985029.000000,32.065281,118.812959,22.394000
1733985030.000000,32.065187,118.813054,22.707000
1733985031.000000,32.065090,118.813146,23.035000
1733985032.000000,32.064990,118.813236,23.360000
1733985033.000000,32.064889,118.813323,23.663000
1733985034.000000,32.064788,118.813405,23.994000
1733985035.000000,32.064686,118.813484,24.279000
1733985036.000000,32.064584,118.813559,24.589000
1733985037.000000,32.064481,118.813632,24.876000
1733985038.000000,32.064380,118.813701,25.139000
1733985039.000000,32.064278,118.813767,25.427000
1733985040.000000,32.064173,118.813832,25.643000
1733985041.000000,32.064064,118.813895,25.780000
1733985042.000000,32.063949,118.813956,25.880000
1733985043.000000,32.063833,118.814015,25.911000
1733985044.000000,32.063714,118.814072,25.913000
