epoch,split,week,tow,time_gps_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ref_sys_id,cb_m,cd_mps,inter_gnss_m,ibb_m,used_obs,rejected_obs,pdop,r_inflation,gt_lat_deg,gt_lon_deg,gt_h_m,pred_lat_deg,pred_lon_deg,pred_h_m,enu_e_m,enu_n_m,enu_u_m,enu_3d_m,init_ok
1109,train,2206,380446.000121116,1334569246.00012,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,18,1.7615722308388906,1.0,22.5394364974826,114.027708996248,0.103625984030367,22.537824501848338,114.02170561996071,-449.2437464883551,-617.5133440452898,-178.48350657386888,-449.37976343694436,784.2966683465797,1
1110,train,2206,380447.000122192,1334569247.00012,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.7577436704792002,1.0,22.5394333015735,114.027705901477,0.567679599945856,22.537824501848338,114.02170561996071,-449.2437464883551,-617.19501277959,-178.12963703937982,-449.84377630819347,784.2316459280354,1
1111,train,2206,380448.000121567,1334569248.00012,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,21,1.6329119625337674,1.0,22.5394283042237,114.027702405284,1.12104947145021,22.537824501848338,114.02170561996071,-449.2437464883551,-616.8353908395056,-177.57629602032821,-450.3970958933344,784.1407936649989,1
1112,train,2206,380449.000127396,1334569249.00013,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,8,3.4313674467991935,1.0,22.5394246039395,114.02769670059,1.87094894799423,22.537824501848338,114.02170561996071,-449.2437464883551,-616.2486002589411,-177.1665878908482,-451.14692721699066,784.0177849534552,1
1113,train,2206,380450.000127948,1334569250.00013,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,14,1.933201275953149,1.0,22.5394221992365,114.027695197841,2.19435307269839,22.537824501848338,114.02170561996071,-449.2437464883551,-616.0940259806224,-176.9003218485066,-451.4703089853569,784.0223291555226,1
1114,train,2206,380451.000129848,1334569251.00013,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,16,1.7709391750507129,1.0,22.5394200995482,114.027693200076,2.38155237006559,22.537824501848338,114.02170561996071,-449.2437464883551,-615.888533857703,-176.66783205494303,-451.65748196704203,783.9162519282232,1
1115,train,2206,380452.000131766,1334569252.00013,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.6927376258999984,1.0,22.5394174997217,114.027689299959,2.57696744916268,22.537824501848338,114.02170561996071,-449.2437464883551,-615.4873638871007,-176.37996990021847,-451.8528503262929,783.6488928306411,1
1116,train,2206,380453.000133679,1334569253.00013,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.6928225905592937,1.0,22.5394154989148,114.027686802979,2.66212547174997,22.537824501848338,114.02170561996071,-449.2437464883551,-615.2305220067138,-176.15843126967027,-451.93797742526715,783.4464394936555,1
1117,train,2206,380454.00013559,1334569254.00014,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.6629456189130665,1.0,22.5394162015357,114.027685801563,2.64943700108625,22.537824501848338,114.02170561996071,-449.2437464883551,-615.127515345502,-176.2362364494207,-451.92528118351476,783.3757278252791,1
1118,train,2206,380455.000137508,1334569255.00014,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.663023218028948,1.0,22.5394142044957,114.027684496908,2.53792402616332,22.537824501848338,114.02170561996071,-449.2437464883551,-614.9933172161877,-176.01511001515803,-451.81374913562536,783.1562826679032,1
1119,train,2206,380456.00013942,1334569256.00014,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,16,1.8092853524685886,1.0,22.5394121022698,114.027681803401,2.71535662188684,22.537824501848338,114.02170561996071,-449.2437464883551,-614.7162603679117,-175.7823420815088,-451.99114858084243,782.9888319406606,1
1120,train,2206,380457.000141331,1334569257.00014,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,16,1.793346799693308,1.0,22.5394104007313,114.02767920311,2.871970096941,22.537824501848338,114.02170561996071,-449.2437464883551,-614.448791812102,-175.59394178694572,-452.14773107546966,782.8270057096423,1
1121,train,2206,380458.000143247,1334569258.00014,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,18,1.6472668929387344,1.0,22.5394082011056,114.027675995273,2.9553788510584,22.537824501848338,114.02170561996071,-449.2437464883551,-614.1188304623395,-175.3503908978066,-452.2311013289095,782.5616055785025,1
1122,train,2206,380459.000145161,1334569259.00015,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,15,1.926521147966909,1.0,22.539405897841,114.027672502417,3.40038590110331,22.537824501848338,114.02170561996071,-449.2437464883551,-613.7595517708005,-175.0953652592788,-452.6760667669223,782.4799011787749,1
1123,train,2206,380460.000147073,1334569260.00015,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,18,1.7733201006444033,1.0,22.5394034018131,114.027668903575,3.58115246999527,22.537824501848338,114.02170561996071,-449.2437464883551,-613.3893712523169,-174.81899540972972,-452.8567901176515,782.2323659099274,1
1124,train,2206,380461.000148988,1334569261.00015,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.7947027643336206,1.0,22.5394005953691,114.027664996447,3.78213257014318,22.537824501848338,114.02170561996071,-449.2437464883551,-612.9874801232224,-174.50825450801963,-453.05772304123064,781.9642460410566,1
1125,train,2206,380462.000150902,1334569262.00015,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.724140053087302,1.0,22.5393980006511,114.027661302934,3.95010542021732,22.537824501848338,114.02170561996071,-449.2437464883551,-612.6075616508308,-174.22095709477608,-453.2256515097779,781.6997234675595,1
1126,train,2206,380463.000152817,1334569263.00015,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,20,1.6582256489660474,1.0,22.5393963037082,114.02765939822,3.94113270813818,22.537824501848338,114.02170561996071,-449.2437464883551,-612.4116408458326,-174.03306278448576,-453.21665483413426,781.499111326863,1
1127,train,2206,380464.000154731,1334569264.00015,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,22,1.389900192888385,1.0,22.5393937988268,114.027656300216,4.27556950080891,22.537824501848338,114.02170561996071,-449.2437464883551,-612.092977027591,-173.75571050509353,-453.55105344861977,781.3817361213287,1
1128,train,2206,380465.000156644,1334569265.00016,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,22,1.583107214790623,1.0,22.5393912955028,114.02765229526,4.6930715985665,22.537824501848338,114.02170561996071,-449.2437464883551,-611.6810232133411,-173.4785343815847,-453.96850845662266,781.2399648768828,1
1129,train,2206,380466.000158558,1334569266.00016,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.7275527742584136,1.0,22.5393893014046,114.027650100912,5.00338905547531,22.537824501848338,114.02170561996071,-449.2437464883551,-611.4553103649752,-173.25773730307438,-454.2787982475255,781.1946406921422,1
1130,train,2206,380467.000160471,1334569267.00016,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,20,1.4545015225934494,1.0,22.5393853976386,114.027647398889,5.26237427019805,22.537824501848338,114.02170561996071,-449.2437464883551,-611.1773775530395,-172.8254852009026,-454.5377450442493,781.0320075627176,1
1131,train,2206,380468.000162375,1334569268.00016,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,15,2.3051877201731776,1.0,22.5393828014986,114.027643102014,5.35765601860875,22.537824501848338,114.02170561996071,-449.2437464883551,-610.7353966551507,-172.53803275114706,-454.63297664993735,780.6780648453897,1
1132,train,2206,380469.000164308,1334569269.00016,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,16,2.323047294281682,1.0,22.5393835024054,114.027641395941,5.34545524755422,22.537824501848338,114.02170561996071,-449.2437464883551,-610.5599082656348,-172.61565097649222,-454.6207611965817,780.5508318196439,1
1133,train,2206,380470.000166224,1334569270.00017,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.810175287848151,1.0,22.539383400408,114.027640796791,5.33354589447516,22.537824501848338,114.02170561996071,-449.2437464883551,-610.4982790922405,-172.604359273723,-454.6088456387213,780.4931877651786,1
1134,train,2206,380471.000168098,1334569271.00017,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,15,2.0160194852179583,1.0,22.5393825999896,114.027636604506,5.58886513321928,22.537824501848338,114.02170561996071,-449.2437464883551,-610.0670564270436,-172.51574623665633,-454.8641212236499,780.2851176420778,1
1135,train,2206,380472.000168905,1334569272.00017,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.6635440860716064,1.0,22.5393811027713,114.027634394659,5.91530977204304,22.537824501848338,114.02170561996071,-449.2437464883551,-609.8397493345964,-172.34996860078095,-455.1905396276463,780.2611478932431,1
1136,train,2206,380473.000169768,1334569273.00017,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.6074036112215897,1.0,22.5393807013463,114.027634195247,5.81109264439832,22.537824501848338,114.02170561996071,-449.2437464883551,-609.8192376155693,-172.30551971117512,-455.08631933273875,780.1745014628405,1
1137,train,2206,380474.000173791,1334569274.00017,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,11,2.419501732328119,1.0,22.5393831021334,114.027637505525,5.80716870249367,22.537824501848338,114.02170561996071,-449.2437464883551,-610.1597361507363,-172.5713448315215,-455.082435167649,780.4971463590457,1
1138,train,2206,380475.000177878,1334569275.00018,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,14,1.818907685294747,1.0,22.5393807959865,114.027635197702,6.34411968612044,22.537824501848338,114.02170561996071,-449.2437464883551,-609.9223511477074,-172.31599511033215,-455.61935651402734,780.568430459923,1
1139,train,2206,380476.000178783,1334569276.00018,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,18,1.5595563848395777,1.0,22.539378596499,114.027633897821,6.32312612688437,22.537824501848338,114.02170561996071,-449.2437464883551,-609.7886440776532,-172.07245164442395,-455.5983435662912,780.3979559951024,1
1140,train,2206,380477.000179607,1334569277.00018,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,18,1.5029406035869346,1.0,22.5393720953561,114.02763109743,6.33579378406261,22.537824501848338,114.02170561996071,-449.2437464883551,-609.500593034417,-171.35259293898446,-455.6109642186065,780.0218168310599,1
1141,train,2206,380478.000181512,1334569278.00018,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,23,1.3324933318858447,1.0,22.5393646960158,114.027628095671,6.28295995106244,22.537824501848338,114.02170561996071,-449.2437464883551,-609.1918290751655,-170.53327784864996,-455.5580788240339,779.5700396036236,1
1142,train,2206,380479.000182166,1334569279.00018,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,22,1.463398979021592,1.0,22.5393566977784,114.027628796783,6.29869647115834,22.537824501848338,114.02170561996071,-449.2437464883551,-609.2639461623735,-169.64763191871947,-455.5737984861727,779.442339737903,1
1143,train,2206,380480.000184116,1334569280.00018,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,20,1.5271995428573149,1.0,22.5393469030538,114.027629498826,6.02684063952719,22.537824501848338,114.02170561996071,-449.2437464883551,-609.3361590128117,-168.56306135390494,-455.30192064101846,779.1045496420151,1
1144,train,2206,380481.000190437,1334569281.00019,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,21,1.4302994102526794,1.0,22.5393385965725,114.027630196888,5.71531488983911,22.537824501848338,114.02170561996071,-449.2437464883551,-609.407962373941,-167.64328365864543,-454.9903773785582,778.7801863604996,1
1145,train,2206,380482.000189183,1334569282.00019,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.5232912853937386,1.0,22.5393315008628,114.027629396017,5.32336405703084,22.537824501848338,114.02170561996071,-449.2437464883551,-609.3255839754503,-166.85758054913728,-454.5983979659425,778.3179446132132,1
1146,train,2206,380483.000190093,1334569283.00019,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,20,1.5129912076840601,1.0,22.5393239998337,114.027631301815,5.30559401208395,22.537824501848338,114.02170561996071,-449.2437464883551,-609.5216162816363,-166.0269854770757,-454.58062485385983,778.283434947519,1
1147,train,2206,380484.000190741,1334569284.00019,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,20,1.5130944040674061,1.0,22.5393164019408,114.027634496468,5.38412017390215,22.537824501848338,114.02170561996071,-449.2437464883551,-609.8502215110444,-165.18565943711587,-454.6591604504981,778.4076996936095,1
1148,train,2206,380485.000191278,1334569285.00019,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.5235998583991108,1.0,22.5393064943352,114.027636004091,5.27274876559125,22.537824501848338,114.02170561996071,-449.2437464883551,-610.0052971329258,-164.08858629876846,-454.5477753971188,778.2321034255957,1
1149,train,2206,380486.000191946,1334569286.00019,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.5514222971708322,1.0,22.5392952016328,114.027638804061,4.88922860990195,22.537824501848338,114.02170561996071,-449.2437464883551,-610.2933048727184,-162.83813642126046,-454.1642505639794,777.971299686534,1
1150,train,2206,380487.000193234,1334569287.00019,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.5605134903938087,1.0,22.5392835975902,114.02763890153,4.55755324135487,22.537824501848338,114.02170561996071,-449.2437464883551,-610.3033306322621,-161.55322294434092,-453.8325433041796,777.5175731689131,1
1151,train,2206,380488.000195986,1334569288.0002,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.4610197790073227,1.0,22.5392716009058,114.027639001222,4.1036268225696,22.537824501848338,114.02170561996071,-449.2437464883551,-610.3135850530372,-160.22483232168375,-453.37858417825163,776.985720321988,1
1152,train,2206,380489.000200834,1334569289.0002,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,16,1.5710148254081155,1.0,22.5392601985954,114.027643801357,3.72070349218079,22.537824501848338,114.02170561996071,-449.2437464883551,-610.8073317816369,-158.9622374020248,-452.99567633201355,776.8910298449575,1
1153,train,2206,380490.000206666,1334569290.00021,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.577938136988376,1.0,22.5392480989658,114.027645599156,3.80037377471547,22.537824501848338,114.02170561996071,-449.2437464883551,-610.9922552006265,-157.622440741971,-453.0753308924672,776.8099028745207,1
1154,train,2206,380491.00021117,1334569291.00021,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,18,1.5511783292974137,1.0,22.539237301427,114.02764470262,3.49081370391211,22.537824501848338,114.02170561996071,-449.2437464883551,-610.9000366029097,-156.4268353237222,-452.76573240055274,776.3150249525255,1
1155,train,2206,380492.000213633,1334569292.00021,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.5386494830637516,1.0,22.5392291942304,114.027646903917,3.37924459162281,22.537824501848338,114.02170561996071,-449.2437464883551,-611.1264642344609,-155.52911824003672,-452.65416289816056,776.2478039242826,1
1156,train,2206,380493.000214813,1334569293.00021,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,18,1.5939438911506316,1.0,22.5392210972097,114.027647399366,2.9179195255907,22.537824501848338,114.02170561996071,-449.2437464883551,-611.17742661777,-154.63253490402482,-452.19282079884596,775.8398126159686,1
1157,train,2206,380494.000215488,1334569294.00022,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.5654458918225518,1.0,22.5392121033158,114.027647000249,2.34369985091224,22.537824501848338,114.02170561996071,-449.2437464883551,-611.1363730402353,-153.63664465636992,-451.6185729970363,775.2749322078721,1
1158,train,2206,380495.00021609,1334569295.00022,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.4477786325209878,1.0,22.5392023971306,114.027645699196,2.10566487233479,22.537824501848338,114.02170561996071,-449.2437464883551,-611.0025454157557,-152.56188624003008,-451.3804992655478,774.8184269587706,1
1159,train,2206,380496.000216839,1334569296.00022,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,18,1.425100212387371,1.0,22.5391923958009,114.027643696548,1.9176344950104,22.537824501848338,114.02170561996071,-449.2437464883551,-610.7965510224218,-151.45444940467064,-451.1924226318614,774.3290510020698,1
1160,train,2206,380497.000217896,1334569297.00022,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,20,1.4722754889392826,1.0,22.5391813971674,114.027642997941,1.69043150142694,22.537824501848338,114.02170561996071,-449.2437464883551,-610.7246916010604,-150.23657601213003,-450.9651838052503,773.902626114915,1
1161,train,2206,380498.000217316,1334569298.00022,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,20,1.378532525528852,1.0,22.5391684029064,114.027642498098,1.91482130738559,22.537824501848338,114.02170561996071,-449.2437464883551,-610.673277245922,-148.79772641968955,-451.18953477975407,773.7148125922848,1
1162,train,2206,380499.00022314,1334569299.00022,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,18,1.4170517129000502,1.0,22.5391584959911,114.027641602793,1.27637528652786,22.537824501848338,114.02170561996071,-449.2437464883551,-610.5811852708115,-147.70073954754199,-450.551054312636,773.0595997798796,1
1163,train,2206,380500.000223665,1334569300.00022,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,18,1.518583522836054,1.0,22.5391506959397,114.027640396035,0.0732436841728766,22.537824501848338,114.02170561996071,-449.2437464883551,-610.4570569248856,-146.83704651883068,-449.34789078546055,772.0961491505501,1
1164,train,2206,380501.00022553,1334569301.00023,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,16,1.5666899544421542,1.0,22.5391440986983,114.027640996261,-0.034216936349675,22.537824501848338,114.02170561996071,-449.2437464883551,-610.5187967761914,-146.10653299444388,-449.2404192069528,771.9438285587519,1
1165,train,2206,380502.000227429,1334569302.00023,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,17,1.5342275863724786,1.0,22.5391362014394,114.027642399995,-0.862068772116795,22.537824501848338,114.02170561996071,-449.2437464883551,-610.6631862721654,-145.23206553994223,-448.4125611097185,771.411501657869,1
1166,train,2206,380503.000229393,1334569303.00023,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.4763531014189024,1.0,22.5391274943534,114.027645603338,-0.725015590309367,22.537824501848338,114.02170561996071,-449.2437464883551,-610.992685365117,-144.26791875606614,-448.5496238372292,771.5711626262373,1
1167,train,2206,380504.000231327,1334569304.00023,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,21,1.3652768719943371,1.0,22.5391164945478,114.027648003843,-1.0484969900252,22.537824501848338,114.02170561996071,-449.2437464883551,-611.2396037312112,-143.0499029188598,-448.2261385036939,771.3519294929623,1
1168,train,2206,380505.000233227,1334569305.00023,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,21,1.385848710759927,1.0,22.5391074948847,114.02764839903,-1.98895722186424,22.537824501848338,114.02170561996071,-449.2437464883551,-611.2802530655559,-142.05337061278072,-447.28565977684525,770.6537285528111,1
1169,train,2206,380506.000235152,1334569306.00024,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,20,1.4079757954410304,1.0,22.539101199037,114.027649104933,-2.51591288293986,22.537824501848338,114.02170561996071,-449.2437464883551,-611.3528629609368,-141.3562299146743,-446.7586954996976,770.277377826206,1
1170,train,2206,380507.00023709,1334569307.00024,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,22,1.3316573659925928,1.0,22.5390916010457,114.027650097196,-3.09857867513469,22.537824501848338,114.02170561996071,-449.2437464883551,-611.454928134151,-140.29344242129116,-446.17601589693845,769.826224733622,1
1171,train,2206,380508.000238998,1334569308.00024,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.4868199963291873,1.0,22.5390813956601,114.027651702674,-3.24010222653872,22.537824501848338,114.02170561996071,-449.2437464883551,-611.6200692212075,-139.1633957840921,-446.03448328491004,769.6702671141397,1
1172,train,2206,380509.000240914,1334569309.00024,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,22,1.3224561558262482,1.0,22.5390675956283,114.027652195492,-2.93114410487303,22.537824501848338,114.02170561996071,-449.2437464883551,-611.6707609770206,-137.63531933005916,-446.3434129308052,769.6148668184718,1
1173,train,2206,380510.000242824,1334569310.00024,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.4387863088293098,1.0,22.5390549006839,114.027652899254,-3.34212575270219,22.537824501848338,114.02170561996071,-449.2437464883551,-611.7431506461564,-136.22960809555747,-445.932407882414,769.1839187633624,1
1174,train,2206,380511.000244733,1334569311.00024,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.4393637489895927,1.0,22.5390411017487,114.027652795492,-3.19786096633589,22.537824501848338,114.02170561996071,-449.2437464883551,-611.7324775823628,-134.70165551402127,-446.0766390205556,768.9899401209025,1
1175,train,2206,380512.000246639,1334569312.00025,-2399142.571479027,5383073.233646553,2429354.0048786025,0.0,0.0,0.0,0,-14802.693931463302,0.0,2:-1054.037546;3:-18239.126169;6:-7507.044290,,0,19,1.4774660545458826,1.0,22.5390272981191,114.02765279941,-2.95838403135116,22.537824501848338,114.02170561996071,-449.2437464883551,-611.7328805929626,-133.1731826844575,-446.31608372650504,768.8629659294538,1
