time,E,N,U
1733987242.000000,-0.961775,-0.045831,-0.621017
1733987243.000000,-1.069750,-0.035373,-1.123981
1733987244.000000,-1.135395,-0.218292,-1.455868
1733987245.000000,-1.029595,-0.216722,-1.527362
1733987246.000000,-0.994053,0.037407,-1.544169
1733987247.000000,-1.009294,0.037361,-1.605104
1733987248.000000,-0.775526,0.080841,-1.546975
1733987249.000000,-0.839548,0.152691,-1.373422
1733987250.000000,-0.730424,0.086386,-1.122545
1733987251.000000,-0.889397,0.066080,-1.018601
1733987252.000000,-0.751835,0.129238,-0.764063
1733987253.000000,-0.669342,-0.049180,-0.521319
1733987254.000000,-0.697365,-0.135072,-0.478177
1733987255.000000,-0.701668,-0.209748,-0.405768
1733987256.000000,-0.716337,-0.062229,-0.370860
1733987257.000000,-0.684956,-0.074447,-0.341428
1733987258.000000,-0.605607,-0.031422,-0.012917
1733987259.000000,-0.509694,0.149584,0.150429
1733987260.000000,-0.368040,0.215395,0.478688
1733987261.000000,-0.191275,0.192724,0.703418
1733987262.000000,-0.175612,0.321093,0.969764
1733987263.000000,-0.084527,0.200315,0.963959
1733987264.000000,-0.078411,0.211776,0.860750
1733987265.000000,-0.172184,0.210467,0.794099
1733987266.000000,-0.077037,0.223895,0.656799
1733987267.000000,-0.310394,-0.016175,0.893183
1733987268.000000,-0.300339,-0.268307,0.772131
1733987269.000000,-0.415770,-0.246796,0.653192
1733987270.000000,-0.458367,-0.328153,0.595143
1733987271.000000,-0.546632,-0.281345,0.426202
1733987272.000000,-0.523080,-0.408401,0.667940
1733987273.000000,-0.503540,-0.296931,0.751328
1733987274.000000,-0.256972,-0.330172,0.798994
1733987275.000000,-0.234491,-0.523882,1.020496
1733987276.000000,-0.453114,-0.253741,0.334254
1733987277.000000,-0.671782,-0.257539,-0.204030
1733987278.000000,-0.767153,-0.309114,-0.577974
1733987279.000000,-0.927657,-0.245019,-0.746526
1733987280.000000,-1.071042,-0.160789,-0.962266
1733987283.000000,-0.962434,-0.015620,-0.703548
1733987284.000000,-0.970522,0.025300,-0.814642
1733987285.000000,-1.111546,-0.273273,-0.556224
1733987286.000000,-1.178582,-0.174669,-0.777836
1733987287.000000,-1.017276,-0.210582,-1.033973
1733987288.000000,-1.099625,-0.182992,-1.240473
1733987289.000000,-1.151187,-0.457469,-1.178988
1733987290.000000,-1.040066,-0.457002,-1.149337
1733987291.000000,-1.024684,-0.603368,-0.719121
1733987292.000000,-1.247387,-0.388282,-0.797580
1733987293.000000,-1.180921,-0.574843,-0.615361
1733987294.000000,-1.209264,-0.629756,-0.497787
1733987295.000000,-0.911025,-0.144817,-0.120392
1733987296.000000,-0.825279,-0.020251,0.159466
1733987297.000000,-1.017342,-0.237826,-0.015539
1733987298.000000,-1.143141,0.053042,-0.629384
1733987299.000000,-0.960212,-0.300881,-0.093863
1733987300.000000,-0.789719,-0.320903,0.430337
1733987301.000000,-0.726978,-0.562929,1.007059
1733987302.000000,-0.584606,-0.626025,1.249653
1733987303.000000,-0.590007,-0.535934,1.294674
1733987304.000000,-0.440599,-0.256007,1.097172
1733987305.000000,-0.267879,-0.083673,0.625709
1733987306.000000,-0.090587,0.050612,0.487579
1733987307.000000,-0.228228,-0.043397,0.369156
1733987308.000000,-0.285923,0.089602,0.270051
1733987309.000000,-0.390855,0.228092,0.264847
1733987310.000000,-0.432672,0.250569,0.065995
1733987311.000000,-0.372744,0.418239,-0.057470
1733987312.000000,-0.296380,0.427179,-0.036020
1733987313.000000,-0.333586,0.390449,0.128887
1733987314.000000,-0.340055,0.346878,0.369731
1733987315.000000,-0.421957,0.259694,0.376409
1733987316.000000,-0.434509,0.343916,0.285565
1733987317.000000,-0.433528,0.267775,0.168000
