time,E,N,U
1733987269.000000,0.521364,2.284080,0.341919
1733987270.000000,0.541571,2.225633,0.516512
1733987271.000000,0.423062,2.279977,0.431891
1733987272.000000,0.494761,2.233419,1.037554
1733987273.000000,0.397809,2.195233,0.986426
1733987274.000000,0.615444,2.069383,1.234411
1733987275.000000,0.690436,2.023619,1.064622
1733987276.000000,0.260875,1.815151,1.274504
1733987277.000000,0.083310,1.493555,1.499576
1733987278.000000,-0.015660,1.358979,1.261651
1733987279.000000,-0.131440,1.485883,0.975085
1733987280.000000,-0.393389,1.559398,0.654396
1733987283.000000,-0.292497,1.352300,1.390567
1733987284.000000,-0.343874,1.413671,1.324480
1733987285.000000,-0.378510,1.300402,1.296715
1733987286.000000,-0.456982,1.332943,1.503638
1733987287.000000,-0.400938,1.193569,1.735676
1733987288.000000,-0.549875,1.172694,1.307497
1733987289.000000,-0.346400,0.907346,1.215494
1733987290.000000,-0.368199,0.930480,0.968043
1733987291.000000,-0.269978,0.842004,1.483049
1733987292.000000,-0.407906,1.029468,0.987638
1733987293.000000,-0.327506,0.867937,1.232631
1733987294.000000,-0.285296,0.836282,1.546104
1733987295.000000,-0.309324,0.972626,2.404169
1733987296.000000,-0.213241,1.175371,1.986396
1733987297.000000,-0.474574,1.053440,1.614498
1733987298.000000,-0.546456,1.282760,1.272002
1733987299.000000,-0.171725,0.958222,0.557675
1733987300.000000,0.059564,1.076009,0.245422
1733987301.000000,0.349145,0.894422,0.123130
1733987302.000000,0.489656,0.963716,0.602743
1733987303.000000,0.519682,1.041506,0.773951
1733987304.000000,0.547252,1.166700,1.711048
1733987305.000000,0.542959,1.111318,1.876279
1733987306.000000,0.550604,1.151588,2.320290
1733987307.000000,0.395702,1.205395,1.960935
1733987308.000000,0.395653,1.414424,1.725015
1733987309.000000,0.312505,1.639666,1.742979
1733987310.000000,0.201858,1.699013,1.414098
1733987311.000000,0.259694,1.893486,1.670781
1733987312.000000,0.275593,1.881587,1.342064
1733987313.000000,0.209633,1.742291,1.595655
1733987314.000000,0.159856,1.700398,1.579316
1733987315.000000,0.010857,1.601566,1.436841
1733987316.000000,-0.063901,1.667322,1.613323
1733987317.000000,-0.201172,1.658306,1.414933
1733987318.000000,-0.175806,1.583608,1.582588
1733987319.000000,-0.220496,1.568538,1.447520
1733987320.000000,-0.286346,1.593872,1.363246
1733987321.000000,-0.340501,1.637331,1.157413
1733987322.000000,-0.509987,1.330738,-0.056140
1733987323.000000,-0.548489,1.331829,-0.256971
1733987324.000000,-0.556118,1.460117,-0.096561
1733987325.000000,-0.572119,1.501685,-0.114313
1733987326.000000,-0.630214,1.528020,-0.294755
1733987327.000000,-0.689850,1.544393,-0.313314
1733987328.000000,-0.763680,1.540501,-0.316206
1733987329.000000,-0.805397,1.581416,-0.257011
1733987330.000000,-0.877574,1.660211,-0.037163
1733987331.000000,-0.827397,1.692694,-0.177196
1733987332.000000,-0.808716,1.726585,-0.264400
1733987333.000000,-0.754494,1.715702,-0.301541
1733987334.000000,-0.725672,1.688236,-0.301347
1733987335.000000,-0.631830,1.661378,-0.128154
1733987336.000000,-0.585678,1.615840,-0.032090
1733987337.000000,-0.482459,1.520700,-0.000991
1733987338.000000,-0.464357,1.499772,0.205200
1733987339.000000,-0.409664,1.424486,0.254888
1733987340.000000,-0.463975,1.396896,0.446355
1733987343.000000,-0.566366,1.380369,0.356019
1733987344.000000,-0.660914,1.330256,0.299990
1733987345.000000,-0.742729,1.265338,0.089076
1733987346.000000,-0.805528,1.155108,-0.092921
1733987347.000000,-0.817639,1.089337,-0.227044
1733987348.000000,-0.866147,0.986359,-0.099216
1733987349.000000,-0.923424,0.926758,-0.035251
1733987350.000000,-0.754831,0.761745,0.008980
1733987351.000000,-0.585503,0.951926,-0.050110
1733987352.000000,-0.478123,1.044721,0.011768
1733987353.000000,-0.474975,1.030115,0.377199
1733987354.000000,-0.446149,1.054441,0.323801
1733987355.000000,-0.485207,1.191542,-0.025165
1733987356.000000,-0.487945,1.145055,0.217770
1733987357.000000,-0.567670,1.124451,-0.199805
1733987358.000000,-0.760442,1.153800,-0.614850
1733987359.000000,-0.966551,1.189209,-1.124590
1733987360.000000,-1.120509,1.192052,-1.320716
1733987361.000000,-1.439054,1.352495,-1.819611
1733987362.000000,-1.404478,1.369287,-1.368133
1733987363.000000,-1.197086,1.372038,-0.849193
1733987364.000000,-2.247954,1.844415,-1.843942
1733987365.000000,-0.268339,1.769653,-0.245649
1733987366.000000,-1.503024,1.850647,0.235052
1733987367.000000,-1.225913,1.276107,4.425382
1733987368.000000,-0.315033,1.694863,8.760522
1733987369.000000,-0.113634,1.856879,10.783592
1733987370.000000,-0.889160,1.708919,11.396984
1733987371.000000,-0.546749,1.956086,10.881550
1733987372.000000,-0.314606,2.095319,10.860893
1733987373.000000,-0.353954,1.631688,10.121535
1733987374.000000,-0.056869,2.055141,10.411876
1733987375.000000,0.121836,2.005570,9.665092
