time,lat,lon,height
1733986000.000000,32.050834,118.859267,44.791571
1733986001.000000,32.050923,118.859294,43.552837
1733986002.000000,32.051020,118.859318,42.445719
1733986003.000000,32.051105,118.859361,43.939290
1733986004.000000,32.051194,118.859391,45.647964
1733986005.000000,32.051286,118.859428,44.827398
1733986006.000000,32.051374,118.859457,44.232423
1733986007.000000,32.051460,118.859487,44.179724
1733986008.000000,32.051534,118.859511,45.093506
1733986009.000000,32.051611,118.859547,46.590726
1733986010.000000,32.051676,118.859579,48.068194
1733986011.000000,32.051759,118.859613,48.635631
1733986012.000000,32.051830,118.859639,48.394756
1733986013.000000,32.051896,118.859662,49.076993
1733986014.000000,32.051944,118.859681,48.835946
1733986015.000000,32.051996,118.859700,49.875436
1733986016.000000,32.052039,118.859720,49.704223
1733986017.000000,32.052084,118.859735,49.271508
1733986018.000000,32.052119,118.859756,47.258293
1733986019.000000,32.052152,118.859786,46.066744
1733986020.000000,32.052181,118.859823,45.748339
1733986022.000000,32.052234,118.859919,45.540824
1733986023.000000,32.052260,118.859975,45.445370
1733986024.000000,32.052280,118.860042,45.419650
1733986025.000000,32.052292,118.860109,45.514011
1733986026.000000,32.052295,118.860186,45.572234
1733986027.000000,32.052296,118.860271,45.786667
1733986028.000000,32.052288,118.860364,45.817606
1733986029.000000,32.052274,118.860464,45.521459
1733986030.000000,32.052254,118.860566,45.450656
1733986031.000000,32.052228,118.860679,45.277221
1733986032.000000,32.052196,118.860788,45.328975
1733986033.000000,32.052155,118.860897,44.705139
1733986034.000000,32.052105,118.860996,44.589309
1733986035.000000,32.052049,118.861094,44.152733
1733986036.000000,32.051983,118.861187,44.422901
1733986037.000000,32.051916,118.861279,44.304527
1733986038.000000,32.051853,118.861366,43.779667
1733986039.000000,32.051794,118.861460,44.019456
1733986040.000000,32.051752,118.861554,44.645641
1733986041.000000,32.051722,118.861652,45.626987
1733986042.000000,32.051696,118.861745,46.767352
1733986043.000000,32.051679,118.861818,47.413423
1733986044.000000,32.051666,118.861876,47.426854
1733986045.000000,32.051660,118.861924,47.976070
1733986046.000000,32.051638,118.861958,48.727002
1733986047.000000,32.051609,118.861981,48.899883
1733986048.000000,32.051577,118.861996,49.150449
1733986049.000000,32.051556,118.861993,49.033922
1733986050.000000,32.051521,118.861991,47.905788
1733986051.000000,32.051476,118.861966,46.563685
1733986052.000000,32.051415,118.861932,45.684900
1733986053.000000,32.051357,118.861899,45.897473
1733986054.000000,32.051299,118.861862,45.675780
1733986055.000000,32.051245,118.861827,44.509738
1733986056.000000,32.051191,118.861795,43.700100
1733986057.000000,32.051139,118.861763,43.401782
1733986058.000000,32.051089,118.861727,42.964986
1733986059.000000,32.051048,118.861699,42.593293
1733986060.000000,32.051011,118.861677,42.587203
1733986061.000000,32.050976,118.861663,43.009855
1733986062.000000,32.050939,118.861668,43.001223
1733986063.000000,32.050924,118.861682,43.113465
1733986064.000000,32.050927,118.861683,43.676877
1733986065.000000,32.050934,118.861677,43.936257
1733986066.000000,32.050935,118.861676,42.540337
1733986067.000000,32.050941,118.861665,42.162522
1733986068.000000,32.050945,118.861660,43.450460
1733986069.000000,32.050944,118.861650,43.656896
1733986070.000000,32.050936,118.861648,42.277356
1733986071.000000,32.050937,118.861655,42.163801
1733986072.000000,32.050956,118.861674,42.726039
1733986073.000000,32.050982,118.861701,43.575737
1733986074.000000,32.051029,118.861725,44.282714
1733986075.000000,32.051084,118.861754,44.247993
1733986076.000000,32.051148,118.861792,44.464382
1733986077.000000,32.051212,118.861839,44.523359
1733986078.000000,32.051286,118.861881,44.258077
1733986079.000000,32.051363,118.861929,44.712181
1733986080.000000,32.051432,118.861973,45.384256
1733986083.000000,32.051570,118.862065,48.363650
1733986084.000000,32.051598,118.862084,48.694371
1733986085.000000,32.051622,118.862110,48.192934
1733986086.000000,32.051641,118.862159,47.746339
1733986087.000000,32.051663,118.862238,47.579714
1733986088.000000,32.051685,118.862338,46.772731
1733986089.000000,32.051714,118.862450,47.263577
1733986090.000000,32.051756,118.862573,47.891505
1733986091.000000,32.051809,118.862703,48.385082
1733986092.000000,32.051863,118.862840,48.705090
1733986093.000000,32.051918,118.862974,49.371715
1733986094.000000,32.051970,118.863106,49.750811
1733986095.000000,32.052026,118.863224,49.350890
1733986096.000000,32.052077,118.863346,49.595698
1733986097.000000,32.052124,118.863472,49.968193
1733986098.000000,32.052171,118.863599,50.689350
1733986099.000000,32.052218,118.863718,51.192395
1733986100.000000,32.052266,118.863834,51.353278
1733986101.000000,32.052315,118.863938,51.317125
1733986102.000000,32.052358,118.864043,51.221607
1733986103.000000,32.052394,118.864152,50.815440
1733986104.000000,32.052426,118.864262,49.683373
1733986105.000000,32.052442,118.864385,49.769388
1733986106.000000,32.052451,118.864519,49.749779
1733986107.000000,32.052461,118.864655,49.060451
1733986108.000000,32.052464,118.864792,48.909571
1733986109.000000,32.052469,118.864927,48.527330
1733986110.000000,32.052462,118.865068,48.022797
1733986111.000000,32.052443,118.865205,47.683009
1733986112.000000,32.052407,118.865340,47.141124
1733986113.000000,32.052352,118.865468,47.016385
1733986114.000000,32.052279,118.865589,47.293189
1733986115.000000,32.052188,118.865711,47.217133
1733986116.000000,32.052085,118.865839,46.791106
1733986117.000000,32.051994,118.865953,46.301503
1733986118.000000,32.051904,118.866065,46.085478
1733986119.000000,32.051820,118.866173,45.471842
1733986120.000000,32.051740,118.866278,44.973246
1733986121.000000,32.051663,118.866377,45.849895
1733986122.000000,32.051599,118.866466,46.151692
1733986123.000000,32.051551,118.866541,44.779025
1733986124.000000,32.051491,118.866632,43.542600
1733986125.000000,32.051439,118.866719,43.003454
1733986126.000000,32.051384,118.866807,42.765192
1733986127.000000,32.051349,118.866882,42.069171
1733986128.000000,32.051316,118.866938,41.960864
1733986129.000000,32.051286,118.866975,42.024248
1733986130.000000,32.051264,118.866988,42.776564
1733986131.000000,32.051235,118.866988,43.817891
1733986132.000000,32.051216,118.866963,44.154153
1733986133.000000,32.051194,118.866914,43.932111
1733986134.000000,32.051171,118.866885,43.468205
1733986135.000000,32.051158,118.866860,42.734672
1733986136.000000,32.051145,118.866839,41.870917
1733986137.000000,32.051128,118.866814,41.497259
1733986138.000000,32.051104,118.866787,41.233165
1733986139.000000,32.051067,118.866743,41.273349
1733986140.000000,32.051018,118.866695,41.268548
1733986143.000000,32.050858,118.866482,41.082774
1733986144.000000,32.050797,118.866399,41.058814
1733986145.000000,32.050734,118.866314,40.924022
1733986146.000000,32.050672,118.866226,40.751679
1733986147.000000,32.050612,118.866141,40.503474
1733986148.000000,32.050554,118.866059,40.263911
1733986149.000000,32.050499,118.865982,40.023841
1733986150.000000,32.050447,118.865905,39.747523
1733986151.000000,32.050398,118.865835,39.547643
